Warehouse_ID,Warehouse_Name,Warehouse_Type,City,State,Pincode,Area_sqft,Capacity_tons,Current_Stock_tons,Manager_Name,Manager_Phone,Established_Year,Cold_Storage,Operational_Status,Monthly_Cost_INR,Carrier_ID
WH00164,Dibrugarh Dark Store 164,Fulfillment Center,Dibrugarh,Assam,268716,40027,760,3798,Manager_132,9516582768,2020,FALSE,Inactive,4177938.69,CAR011
WH00165,Noida Spoke 165,Mother Warehouse,Noida,Delhi,138350,--,8716,4295,Manager_100,9552922890,2021,TRUE,Under Maintenance,597729.77,CAR012
WH00166,Mandi Mother Warehouse 166,Mother Warehouse,Mandi,Himachal Pradesh,532336,56300,2718,4122,Manager_39,9233979688,2023,FALSE,Expanding,784421.78,CAR011
WH00167,Bathinda Hub 167,Transit Depot,Bathinda,Punjab,414720,139689,9789,4826,Manager_186,9682327337,2004,FALSE,Under Maintenance,3542079.28,CAR001
WH00168,Gandhinagar Transit Depot 168,Spoke,Gandhinagar,Gujarat,867245,293319,1525,6615,Manager_126,9240283994,2003,FALSE,Inactive,1605307.24,CAR014
WH00169,Bengaluru Mother Warehouse 169,Cold Storage,Bengaluru,Karnataka,244321,30682,2521,6412,Manager_493,9204205264,2017,FALSE,Inactive,2259792.87,CAR011
WH00170,Mysuru Cold Storage 170,Hub,Mysuru,Karnataka,,273477,3672,4736,Manager_92,9124407371,2004,TRUE,Under Maintenance,3467721.52,CAR011
WH00171,New Delhi Cold Storage 171,Transit Depot,New Delhi,Delhi,415629,92499,736,,Manager_380,9208039559,2007,FALSE,Under Maintenance,1552761.32,CAR010
WH00172,Gwalior Fulfillment Center 172,Spoke,Gwalior,Madhya Pradesh,652404,222916,9639,5507,Manager_267,9822928728,2018,TRUE,Active,3652703.66,CAR001
WH00173,Siliguri Hub 173,Transit Depot,Siliguri,West Bengal,343174,155150,3980,2666,Manager_15,9579364494,1998,TRUE,Active,1757802.09,CAR014
WH00174,Cuttack Hub 174,Dark Store,Cuttack,Odisha,195154,208090,4140,4077,Manager_142,9340990534,2013,TRUE,Expanding,3117486.78,CAR002
WH00175,Kanpur Cold Storage 175,Cold Storage,Kanpur,Uttar Pradesh,182435,293864,3958,5185,Manager_47,9312890961,2000,FALSE,Active,1797401.96,CAR005
WH00176,Rohini Dark Store 176,Spoke,Rohini,Delhi,706405,157106,3874,2177,Manager_385,,2016,TRUE,Expanding,1916888.58,CAR008
WH00177,Gandhinagar Hub 177,Dark Store,Gandhinagar,Gujarat,217518,205396,9890,329,Manager_156,9520472413,2010,FALSE,Expanding,1019225.77,CAR001
WH00178,Cuttack Fulfillment Center 178,Hub,Cuttack,Odisha,307755,159808,2980,322,Manager_297,9822853463,2014,FALSE,Expanding,212614.55,CAR005
WH00179,Lucknow Mother Warehouse 179,Mother Warehouse,Lucknow,Uttar Pradesh,157064,31701,3658,6548,Manager_169,9129957637,2004,TRUE,Expanding,4426484.91,CAR008
WH00180,Ujjain Cold Storage 180,Mother Warehouse,Ujjain,Madhya Pradesh,424983,122918,3585,6340,Manager_186,9934204699,2001,TRUE,Under Maintenance,1285713.47,CAR014
WH00181,Dharamshala Cold Storage 181,Cold Storage,Dharamshala,Himachal Pradesh,395107,135907,4113,2918,Manager_71,9639967143,1999,FALSE,Active,4450137.9,CAR005
WH00182,Asansol Dark Store 182,Spoke,Asansol,West Bengal,741026,149754,7144,,Manager_457,9329257128,1998,FALSE,Active,Confidential,CAR014
WH00183,Gurugram Mother Warehouse 183,Spoke,Gurugram,Haryana,870659,240933,6914,4934,Manager_41,9633457248,2013,TRUE,Expanding,1507986.36,CAR006
WH00184,Silchar Hub 184,Cold Storage,Silchar,Assam,288941,286614,5644,619,Manager_92,9902937569,2012,FALSE,Under Maintenance,4193945,CAR005
WH00185,Margao Transit Depot 185,Transit Depot,Margao,Goa,428207,90100,5468,4762,Manager_240,9541715345,1998,TRUE,Inactive,2013005.18,CAR007
WH00186,Rajkot Mother Warehouse 186,Transit Depot,Rajkot,Gujarat,619389,141001,7513,1516,Manager_93,9592829619,2007,FALSE,Active,1903116.71,CAR003
WH00187,Manali Mother Warehouse 187,Mother Warehouse,Manali,Himachal Pradesh,505371,206154,9646,6932,Manager_228,9677020658,2022,TRUE,Under Maintenance,3763398.68,CAR003
WH00188,Ujjain Spoke 188,Dark Store,Ujjain,Madhya Pradesh,977207,153514,2356,6623,Manager_145,9209610800,1998,FALSE,Under Maintenance,4055206.77,CAR009
WH00189,Dibrugarh Fulfillment Center 189,Mother Warehouse,Dibrugarh,Assam,574747,257929,2582,8240,Manager_191,9885991600,2011,TRUE,Active,2735551.3,CAR008
WH00190,Manali Transit Depot 190,Dark Store,Manali,Himachal Pradesh,510694,286293,5305,4329,Manager_303,9746133602,2017,TRUE,Inactive,958763.81,CAR012
WH00191,Jabalpur Cold Storage 191,Transit Depot,Jabalpur,Madhya Pradesh,898913,9154,2253,7809,Manager_220,9922709725,2009,TRUE,Inactive,3161271.26,CAR002
WH00192,Warangal Hub 192,Hub,Warangal,Telangana,344038,56117,774,8554,Manager_188,9867135187,2015,TRUE,Inactive,3991002.83,CAR002
WH00193,Trichy Cold Storage 193,Transit Depot,Trichy,Tamil Nadu,166748,63448,4522,2641,Manager_130,9275683007,2014,FALSE,Under Maintenance,804813.48,CAR004
WH00194,Mapusa Spoke 194,Fulfillment Center,Mapusa,Goa,662766,144455,4655,1175,Manager_214,9877678847,1999,TRUE,Under Maintenance,2336741.33,CAR006
WH00195,Siliguri Hub 195,Dark Store,Siliguri,West Bengal,785616,263328,7248,1087,Manager_39,9810627032,2021,FALSE,Under Maintenance,4385506.31,CAR009
WH00196,Kanpur Dark Store 196,Hub,Kanpur,Uttar Pradesh,790391,N/A,3310,4421,Manager_334,9261843051,2009,FALSE,Expanding,626291.46,CAR008
WH00197,Kolkata Spoke 197,Transit Depot,Kolkata,West Bengal,201714,203055,2970,224,Manager_217,9157189620,2023,FALSE,Under Maintenance,2331147.95,CAR015
WH00198,Rohini Spoke 198,Hub,Rohini,Delhi,553721,204125,1747,5477,Manager_289,9995629915,2011,FALSE,Inactive,787264.7,CAR011
WH00199,Mangaluru Mother Warehouse 199,Mother Warehouse,Mangaluru,Karnataka,345572,86824,76,7534,Manager_247,9239130997,2011,FALSE,Expanding,514313.82,CAR001
WH00200,New Delhi Fulfillment Center 200,Spoke,New Delhi,Delhi,480604,14180,8677,8365,Manager_109,9568793917,2008,TRUE,Inactive,3361055.21,CAR015
WH00201,Durgapur Spoke 201,Fulfillment Center,Durgapur,West Bengal,949904,20543,5466,3505,Manager_302,,2018,FALSE,Active,2339896.13,CAR008
WH00202,Haldwani Cold Storage 202,Spoke,Haldwani,Uttarakhand,310646,37779,5790,4263,Manager_88,9320238591,2010,TRUE,Active,2438979.21,CAR005
WH00203,Howrah Mother Warehouse 203,Hub,Howrah,West Bengal,995903,21152,4142,24,Manager_158,9566344024,2011,FALSE,Active,1402323.39,CAR015
WH00204,Chennai Spoke 204,Mother Warehouse,Chennai,Tamil Nadu,407384,114259,7135,4733,Manager_87,9129081190,2000,TRUE,Active,2902051.92,CAR014
WH00205,Belagavi Spoke 205,Mother Warehouse,Belagavi,Karnataka,943828,119569,2294,2384,Manager_413,9835336802,2024,TRUE,Inactive,2224475.85,CAR010
WH00206,Durgapur Spoke 206,Hub,Durgapur,West Bengal,355543,8431,4874,4740,Manager_484,9238891071,2022,TRUE,Under Maintenance,1068310.85,CAR014
WH00207,Pune Dark Store 207,Spoke,Pune,Maharashtra,754236,155143,3296,3644,Manager_358,9766118667,2002,TRUE,Inactive,4179922.65,CAR005
WH00208,Rourkela Spoke 208,Spoke,Rourkela,Odisha,282376,166636,1614,828,Manager_220,9684268693,2000,TRUE,Expanding,353690.16,CAR012
WH00209,Belagavi Hub 209,Cold Storage,Belagavi,Karnataka,,293515,9838,2396,Manager_139,9146795501,2023,TRUE,Active,1212739.14,CAR010
WH00210,Nagpur Dark Store 210,Dark Store,Nagpur,Maharashtra,809429,1990,563,,Manager_334,9358043066,2003,TRUE,Expanding,173277.62,CAR003
WH00211,Bengaluru Fulfillment Center 211,Mother Warehouse,Bengaluru,Karnataka,159149,197598,719,6198,Manager_145,9502404415,2013,TRUE,Expanding,3110139.02,CAR011
WH00212,Ahmedabad Cold Storage 212,Cold Storage,Ahmedabad,Gujarat,981606,105866,3838,2930,Manager_476,9781792260,1998,FALSE,Expanding,1421774.35,CAR003
WH00213,Solan Dark Store 213,Mother Warehouse,Solan,Himachal Pradesh,365045,186955,8444,8465,Manager_500,9945930564,2000,TRUE,Under Maintenance,4857878.11,CAR013
WH00214,Bengaluru Spoke 214,Spoke,Bengaluru,Karnataka,607060,--,1421,4761,Manager_443,9590029703,2002,TRUE,Active,4979858.85,CAR006
WH00215,Gandhinagar Transit Depot 215,Cold Storage,Gandhinagar,Gujarat,230389,119648,7291,6115,Manager_16,9923775790,2010,FALSE,Active,1101676.89,CAR010
WH00216,Roorkee Mother Warehouse 216,Hub,Roorkee,Uttarakhand,798115,132534,8251,1680,Manager_243,9686082054,2016,FALSE,Inactive,3587072.44,CAR006
WH00217,Kochi Dark Store 217,Fulfillment Center,Kochi,Kerala,881472,170141,4978,4777,Manager_153,9296639407,2014,TRUE,Active,3690078.9,CAR007
WH00218,Chennai Fulfillment Center 218,Transit Depot,Chennai,Tamil Nadu,434786,106700,3022,2319,Manager_367,9751974070,2005,TRUE,Inactive,2635720.21,CAR012
WH00219,Mumbai Transit Depot 219,Fulfillment Center,Mumbai,Maharashtra,101869,152836,9844,7195,Manager_310,9717545417,2024,FALSE,Expanding,4905632.72,CAR002
WH00220,Gandhinagar Transit Depot 220,Dark Store,Gandhinagar,Gujarat,474538,60641,9812,189,Manager_388,9583293015,2024,TRUE,Inactive,3930442.66,CAR001
WH00221,Belagavi Fulfillment Center 221,Fulfillment Center,Belagavi,Karnataka,472300,276991,1144,7208,Manager_180,9728690495,2014,TRUE,Inactive,N/A,CAR003
WH00222,Berhampur Fulfillment Center 222,Fulfillment Center,Berhampur,Odisha,446720,45631,1396,6013,Manager_463,9526906464,1999,FALSE,Expanding,3154309.36,CAR006
WH00223,Chennai Hub 223,Dark Store,Chennai,Tamil Nadu,404318,91759,7143,3490,Manager_403,9194469813,2003,FALSE,Inactive,1762272.9,CAR007
WH00224,Gandhinagar Transit Depot 224,Transit Depot,Gandhinagar,Gujarat,,276280,358,5723,Manager_200,9298602089,2015,FALSE,Active,1472065.79,CAR011
WH00225,Gurugram Spoke 225,Spoke,Gurugram,Haryana,861584,223201,1727,,Manager_304,9887851445,2019,FALSE,Inactive,4178536.27,CAR004
WH00226,Hubli Hub 226,Hub,Hubli,Karnataka,203142,189233,4601,1832,Manager_35,9230079905,2002,FALSE,Under Maintenance,4256069.29,CAR005
WH00227,Gaya Fulfillment Center 227,Mother Warehouse,Gaya,Bihar,145580,170915,4353,3155,Manager_372,9532146942,2005,FALSE,Active,478947.66,CAR014
WH00228,Rourkela Hub 228,Fulfillment Center,Rourkela,Odisha,967512,274634,7036,5741,Manager_60,9840062254,2004,TRUE,Active,4979022.28,CAR009
WH00229,Pune Fulfillment Center 229,Fulfillment Center,Pune,Maharashtra,853317,57619,7125,2021,Manager_312,9167503571,2010,FALSE,Inactive,3028328.72,CAR002
WH00230,Nizamabad Spoke 230,Transit Depot,Nizamabad,Telangana,986031,125359,9543,5660,Manager_125,9653936244,2008,TRUE,Active,1796256.95,CAR003
WH00231,Khammam Transit Depot 231,Hub,Khammam,Telangana,793897,295926,2126,6436,Manager_349,9372991420,2014,FALSE,Active,4817225.02,CAR014
WH00232,Mangaluru Hub 232,Transit Depot,Mangaluru,Karnataka,605023,21537,534,8244,Manager_305,9768919423,2011,TRUE,Under Maintenance,4238478.02,CAR013
WH00233,Meerut Mother Warehouse 233,Cold Storage,Meerut,Uttar Pradesh,470058,292248,5470,6532,Manager_214,9243429901,2004,TRUE,Active,1109148.15,CAR013
WH00234,Bengaluru Spoke 234,Spoke,Bengaluru,Karnataka,693052,152401,2480,1424,Manager_373,9263748467,2005,TRUE,Active,1947221.32,CAR013
WH00235,Dibrugarh Fulfillment Center 235,Transit Depot,Dibrugarh,Assam,248625,290401,3364,4884,Manager_340,9924907326,2010,FALSE,Under Maintenance,3767419.5,CAR005
WH00236,Dehradun Dark Store 236,Hub,Dehradun,Uttarakhand,295420,175232,7434,8229,Manager_47,9862663829,2024,FALSE,Inactive,2975392.99,CAR013
WH00237,Sambalpur Hub 237,Mother Warehouse,Sambalpur,Odisha,939203,201765,9848,5609,Manager_252,9782291547,2017,TRUE,Active,2621004.39,CAR006
WH00238,Ranchi Mother Warehouse 238,Dark Store,Ranchi,Jharkhand,837849,233709,2766,3831,Manager_27,9778173997,2015,FALSE,Under Maintenance,952148.03,CAR006
WH00239,Aurangabad Transit Depot 239,Fulfillment Center,Aurangabad,Maharashtra,457811,169841,8724,3986,Manager_31,9160212361,2010,TRUE,Inactive,1351757.85,CAR012
WH00240,Chennai Hub 240,Mother Warehouse,Chennai,Tamil Nadu,585668,78244,3789,1899,Manager_487,9868745565,2015,FALSE,Expanding,3097767.22,CAR011
WH00241,Jabalpur Fulfillment Center 241,Transit Depot,Jabalpur,Madhya Pradesh,172829,268052,2831,606,Manager_148,9714593092,2002,FALSE,Under Maintenance,3547777.83,CAR014
WH00242,Haldwani Spoke 242,Fulfillment Center,Haldwani,Uttarakhand,559677,114846,7627,3993,Manager_223,9805360510,2001,TRUE,Active,3491016.27,CAR005
WH00243,Mapusa Cold Storage 243,Mother Warehouse,Mapusa,Goa,244491,129969,9412,7268,Manager_407,9886731452,2003,FALSE,Expanding,836851.16,CAR001
WH00244,Noida Hub 244,Dark Store,Noida,Delhi,452244,188442,3999,2829,Manager_469,9439436669,2006,TRUE,Expanding,1256932.72,CAR006
WH00245,Ajmer Cold Storage 245,Dark Store,Ajmer,Rajasthan,833596,78407,3477,3607,Manager_337,9306867623,2010,TRUE,Inactive,4522136.34,CAR002
WH00246,Mapusa Spoke 246,Hub,Mapusa,Goa,590526,247968,1251,8653,Manager_187,9901152579,2009,FALSE,Inactive,1614138.5,CAR015
WH00247,Madurai Fulfillment Center 247,Transit Depot,Madurai,Tamil Nadu,832867,TBD,1415,8940,Manager_467,9484061471,2018,TRUE,Active,1130500.95,CAR010
WH00248,Ludhiana Fulfillment Center 248,Fulfillment Center,Ludhiana,Punjab,747695,187294,6738,2579,Manager_1,9430236329,2000,TRUE,Under Maintenance,2652138.99,CAR009
WH00249,Rohtak Transit Depot 249,Hub,Rohtak,Haryana,,217781,8859,6140,Manager_16,9877418417,1999,TRUE,Under Maintenance,4008088.86,CAR007
WH00250,Berhampur Dark Store 250,Spoke,Berhampur,Odisha,210380,288338,3625,6124,Manager_143,9735476087,2017,TRUE,Under Maintenance,388692.39,CAR008
WH00251,Dharamshala Fulfillment Center 251,Transit Depot,Dharamshala,Himachal Pradesh,796167,243370,7401,5634,Manager_210,9291601888,2013,TRUE,Inactive,3266502.55,CAR013
WH00252,Kolkata Hub 252,Mother Warehouse,Kolkata,West Bengal,823132,28961,1568,2893,Manager_434,9713425076,2015,FALSE,Active,4742339.07,CAR010
WH00253,Panipat Spoke 253,Spoke,Panipat,Haryana,458717,63974,9893,5462,Manager_494,9703486534,2001,FALSE,Active,3614579.66,CAR009
WH00254,Jaipur Cold Storage 254,Fulfillment Center,Jaipur,Rajasthan,407077,83857,4978,4022,Manager_5,9779742885,2002,TRUE,Under Maintenance,4696294.98,CAR007
WH00255,Roorkee Transit Depot 255,Spoke,Roorkee,Uttarakhand,469172,66165,446,3210,Manager_485,9981138456,2014,FALSE,Expanding,641096.55,CAR007
WH00256,Bhagalpur Fulfillment Center 256,Transit Depot,Bhagalpur,Bihar,153753,N/A,3841,3082,Manager_343,9212693630,2010,FALSE,Under Maintenance,530624.53,CAR006
WH00257,Gandhinagar Spoke 257,Hub,Gandhinagar,Gujarat,561880,36919,7184,2116,Manager_136,9558292969,1999,FALSE,Inactive,4342356.75,CAR013
WH00258,Kozhikode Dark Store 258,Spoke,Kozhikode,Kerala,990280,205171,4733,3455,Manager_479,9197182901,2006,TRUE,Expanding,899237.58,CAR004
WH00259,Faridabad Transit Depot 259,Fulfillment Center,Faridabad,Haryana,379699,278013,594,4875,Manager_460,9443349063,2018,FALSE,Active,2306900.71,CAR006
WH00260,Jamshedpur Fulfillment Center 260,Mother Warehouse,Jamshedpur,Jharkhand,877784,171082,8625,3098,Manager_165,9901907640,2001,TRUE,Expanding,3020198.14,CAR011
WH00261,Bhopal Fulfillment Center 261,Fulfillment Center,Bhopal,Madhya Pradesh,684140,200420,8745,6466,Manager_123,9993398191,2005,FALSE,Inactive,3427171.88,CAR002
WH00262,Patiala Spoke 262,Mother Warehouse,Patiala,Punjab,852657,293938,2270,7506,Manager_96,9268900803,2023,FALSE,Active,1713165.5,CAR001
WH00263,Madurai Transit Depot 263,Transit Depot,Madurai,Tamil Nadu,115352,179094,2285,3754,Manager_13,,2004,TRUE,Inactive,4147727.19,CAR015
WH00264,Surat Dark Store 264,Fulfillment Center,Surat,Gujarat,217202,29624,8115,277,Manager_441,9194152454,2015,FALSE,Inactive,2110549.04,CAR010
WH00265,Indore Spoke 265,Hub,Indore,Madhya Pradesh,720825,171918,8140,7915,Manager_146,9979355856,2018,N,Under Maintenance,4621220.56,CAR006
WH00266,Ambala Fulfillment Center 266,Mother Warehouse,Ambala,Haryana,322558,52783,730,1577,Manager_140,9642760457,2008,TRUE,Under Maintenance,279638.62,CAR014
WH00267,Faridabad Transit Depot 267,Mother Warehouse,Faridabad,Haryana,150495,189458,6820,448,Manager_173,9885972316,2012,FALSE,Active,1677381.18,CAR012
WH00268,Panipat Cold Storage 268,Spoke,Panipat,Haryana,832793,251815,7023,4604,Manager_265,,2017,TRUE,Expanding,2098101.07,CAR009
WH00269,Gandhinagar Mother Warehouse 269,Cold Storage,Gandhinagar,Gujarat,414451,96017,2703,3087,Manager_276,9829664533,2017,FALSE,Expanding,3060230.94,CAR003
WH00270,Jaipur Spoke 270,Hub,Jaipur,Rajasthan,983005,30313,2044,952,Manager_94,9295595594,2013,TRUE,Expanding,441933.06,CAR006
WH00271,Siliguri Transit Depot 271,Mother Warehouse,Siliguri,West Bengal,860385,286743,5664,6795,Manager_60,9538469010,2001,TRUE,Active,3293992.34,CAR001
WH00272,Gwalior Dark Store 272,Dark Store,Gwalior,Madhya Pradesh,600660,89640,9691,6939,Manager_431,9329061916,2014,FALSE,Inactive,3584801.71,CAR013
WH00273,Aurangabad Spoke 273,Hub,Aurangabad,Maharashtra,527945,114672,7343,3897,Manager_157,9120662132,2008,TRUE,Expanding,592773.4,CAR007
WH00274,Ajmer Fulfillment Center 274,Transit Depot,Ajmer,Rajasthan,921440,152338,3033,8651,Manager_296,9876875894,2009,yes,Inactive,4129684.02,CAR009
WH00275,Jabalpur Cold Storage 275,Cold Storage,Jabalpur,Madhya Pradesh,529563,76455,9857,2158,Manager_329,9154554833,2006,FALSE,Active,4355791.91,CAR011
WH00276,Rohini Cold Storage 276,Cold Storage,Rohini,Delhi,485617,251728,2435,2597,Manager_106,9582177078,2009,TRUE,Expanding,1743853.37,CAR012
WH00277,Vasco Fulfillment Center 277,Hub,Vasco,Goa,847836,76860,686,5620,Manager_312,9683764868,2012,FALSE,Under Maintenance,4886910.95,CAR011
WH00278,Coimbatore Hub 278,Spoke,Coimbatore,Tamil Nadu,110812,163545,642,5361,Manager_451,9326887812,2012,FALSE,Active,1359000.07,CAR015
WH00279,Lucknow Spoke 279,Mother Warehouse,Lucknow,Uttar Pradesh,,36208,3883,3929,Manager_458,9199332654,2009,FALSE,Inactive,4896281.75,CAR007
WH00280,Kanpur Transit Depot 280,Transit Depot,Kanpur,Uttar Pradesh,,200602,6534,6010,Manager_207,9729707141,2008,FALSE,Active,4162200.96,CAR008
WH00281,Gaya Dark Store 281,Spoke,Gaya,Bihar,406881,83432,70,6495,Manager_28,9561471509,2011,TRUE,Inactive,N/A,CAR003
WH00282,Mysuru Transit Depot 282,Cold Storage,Mysuru,Karnataka,191584,187863,4513,1572,Manager_449,9453822515,2010,FALSE,Active,766068.7,CAR001
WH00283,Rohtak Dark Store 283,Transit Depot,Rohtak,Haryana,568176,289409,5490,3789,Manager_429,9467636583,2006,FALSE,Inactive,2549163.68,CAR006
WH00284,Kochi Cold Storage 284,Transit Depot,Kochi,Kerala,822045,N/A,4845,,Manager_46,9228119336,2005,TRUE,Expanding,2247799.21,CAR002
WH00285,Haldwani Transit Depot 285,Fulfillment Center,Haldwani,Uttarakhand,290960,148853,3859,7554,Manager_266,9899321991,2022,FALSE,Under Maintenance,2225104.79,CAR010
WH00286,Ponda Dark Store 286,Mother Warehouse,Ponda,Goa,214061,89625,6554,2203,Manager_166,9834314155,2017,TRUE,Expanding,4937507.15,CAR010
WH00287,Dhanbad Cold Storage 287,Mother Warehouse,Dhanbad,Jharkhand,885853,90458,5622,5273,Manager_422,9554600447,2023,FALSE,Expanding,3113683.84,CAR003
WH00288,Sambalpur Hub 288,Cold Storage,Sambalpur,Odisha,331126,10015,4880,5530,Manager_181,9560180656,2002,Y,Inactive,4410450.68,CAR005
WH00289,Hyderabad Transit Depot 289,Hub,Hyderabad,Telangana,522531,N/A,8490,2356,Manager_136,,2023,TRUE,Inactive,222713.57,CAR004
WH00290,Warangal Dark Store 290,Cold Storage,Warangal,Telangana,825630,214247,8754,1304,Manager_364,9199832137,2023,FALSE,Inactive,4913642.36,CAR007
WH00291,Mangaluru Mother Warehouse 291,Transit Depot,Mangaluru,Karnataka,317879,130736,6520,7512,Manager_370,,2001,TRUE,Inactive,3206719.42,CAR007
WH00292,Bhagalpur Spoke 292,Fulfillment Center,Bhagalpur,Bihar,777152,89562,934,7049,Manager_220,9756505831,2019,TRUE,Under Maintenance,3809425.8,CAR001
WH00293,Gaya Transit Depot 293,Transit Depot,Gaya,Bihar,888912,52833,6383,362,Manager_186,9240337640,2006,TRUE,Under Maintenance,Confidential,CAR010
WH00294,Dibrugarh Hub 294,Fulfillment Center,Dibrugarh,Assam,293403,TBD,3740,2913,Manager_8,9737974767,2007,TRUE,Expanding,2325336.34,CAR010
WH00295,Mapusa Cold Storage 295,Fulfillment Center,Mapusa,Goa,451047,104047,7340,4923,Manager_35,,2017,FALSE,Inactive,4897940.28,CAR008
WH00296,Dharamshala Transit Depot 296,Hub,Dharamshala,Himachal Pradesh,375244,195404,9479,115,Manager_78,9417224045,2012,FALSE,Under Maintenance,3430740.06,CAR009
WH00297,Asansol Transit Depot 297,Mother Warehouse,Asansol,West Bengal,883475,69219,937,8081,Manager_271,9702936495,2013,FALSE,Expanding,1172087.69,CAR007
WH00298,Howrah Dark Store 298,Dark Store,Howrah,West Bengal,148138,276000,5999,2116,Manager_330,9694058279,2016,TRUE,Expanding,3262318.63,CAR006
WH00299,Muzaffarpur Hub 299,Mother Warehouse,Muzaffarpur,Bihar,564449,33130,5596,4842,Manager_52,9547993736,2018,FALSE,Active,4370468.46,CAR014
WH00300,Ahmedabad Mother Warehouse 300,Transit Depot,Ahmedabad,Gujarat,173291,209843,4298,564,Manager_414,9478119767,2011,TRUE,Under Maintenance,3167366.5,CAR008
WH00301,Rohtak Mother Warehouse 301,Spoke,Rohtak,Haryana,252677,121945,585,1572,Manager_100,9972359620,2013,FALSE,Expanding,2006579.22,CAR013
WH00302,Dehradun Cold Storage 302,Fulfillment Center,Dehradun,Uttarakhand,137045,19433,3678,8832,Manager_467,9263866492,1999,TRUE,Inactive,3176348.44,CAR012
WH00303,Gurugram Spoke 303,Dark Store,Gurugram,Delhi,632286,3971,4282,2868,Manager_310,9194976902,2001,TRUE,Inactive,1486401.89,CAR004
WH00304,Hubli Spoke 304,Cold Storage,Hubli,Karnataka,623356,TBD,4105,627,Manager_90,9612804363,2006,TRUE,Expanding,3829572.58,CAR008
WH00305,Asansol Hub 305,Fulfillment Center,Asansol,West Bengal,284041,91739,9214,8165,Manager_299,9459718383,2007,FALSE,Active,1760126.83,CAR010
WH00306,Ahmedabad Hub 306,Dark Store,Ahmedabad,Gujarat,542575,108653,1449,6390,Manager_424,9960357181,1999,FALSE,Inactive,2918001.13,CAR009
WH00307,Thiruvananthapuram Fulfillment Center 307,Spoke,Thiruvananthapuram,Kerala,503710,254780,2986,3613,Manager_169,9852627885,2021,FALSE,Expanding,1997557.12,CAR012
