Carrier_ID,Carrier_Name,HQ_City,HQ_State,Fleet_Size,Founded_Year,Rating_5,Contact_Email,Annual_Revenue_Cr,Owns_Aircraft,Service_Type,Pan_India,ISO_Certified,Active_Pincodes,NPS_Score
CAR00184,Express Roadways,Jamshedpur,Haryana,4102,1994,4.3,ops184@carrier.in,12690.34,FALSE,Standard,TRUE,FALSE,12150,44
CAR00185,Trackon Couriers,Gurugram,West Bengal,14182,1989,2,ops185@carrier.in,342.49,FALSE,Economy,FALSE,TRUE,9270,54
CAR00186,Dunzo Daily,Jodhpur,Maharashtra,14368,2008,2.1,ops186@carrier.in,15584.72,FALSE,Same Day,FALSE,TRUE,15188,71
CAR00187,Om Logistics,Udaipur,Karnataka,555,1993,1.9,ops187@carrier.in,1956.97,TRUE,Economy,FALSE,FALSE,10457,70
CAR00188,Spoton Logistics,Gaya,Assam,2186,2012,4.7,ops188@carrier.in,15906.95,FALSE,Standard,FALSE,TRUE,18092,
CAR00189,TCI Express,Kota,Maharashtra,14380,1986,1.5,ops189@carrier.in,7465.93,FALSE,Next Day,FALSE,FALSE,6771,25
CAR00190,Xpressbees,Rohini,Assam,7681,1983,3.1,ops190@carrier.in,4689.47,FALSE,Next Day,FALSE,FALSE,17277,80
CAR00191,Rivigo,Howrah,Odisha,7228,1993,3.8,ops191@carrier.in,10118.06,TRUE,Standard,FALSE,FALSE,8021,14
CAR00192,Porter Technologies,Kota,Madhya Pradesh,12658,2019,2.7,ops192@carrier.in,7038.37,TRUE,Same Day,FALSE,FALSE,12320,
CAR00193,Xpressbees,Bhubaneswar,Jharkhand,19641,2019,2.4,ops193@carrier.in,12606.56,FALSE,Same Day,FALSE,TRUE,6513,68
CAR00194,TVS Supply Chain,Margao,Telangana,19242,1982,2.5,ops194@carrier.in,14106.86,TRUE,Express,TRUE,FALSE,3353,25
CAR00195,Gati Ltd,Dhanbad,Maharashtra,5840,1981,2,ops195@carrier.in,16425.09,FALSE,Economy,TRUE,TRUE,13855,82
CAR00196,Shiprocket,Kozhikode,Telangana,16884,1996,3,ops196@carrier.in,N/A,TRUE,Next Day,FALSE,TRUE,5725,67
CAR00197,Dunzo Daily,Kannur,Bihar,12999,2014,2.1,ops197@carrier.in,4901.45,FALSE,Standard,FALSE,TRUE,7626,50
CAR00198,Gati Ltd,Berhampur,Kerala,7661,2001,2.7,ops198@carrier.in,4904.17,TRUE,Economy,FALSE,FALSE,16862,24
CAR00199,Safexpress,Salem,Uttar Pradesh,18560,1985,3.2,ops199@carrier.in,7317.16,FALSE,Standard,TRUE,FALSE,6153,71
CAR00200,Shiprocket,Jamshedpur,Kerala,10118,2008,4.6,ops200@carrier.in,11571.89,FALSE,Next Day,TRUE,TRUE,16593,27
CAR00201,Safexpress,Silchar,Delhi,14461,2008,,ops201@carrier.in,N/A,FALSE,Next Day,FALSE,FALSE,5258,34
CAR00202,DTDC Express,Hyderabad,Rajasthan,1205,2002,3,ops202@carrier.in,Confidential,TRUE,Express,FALSE,FALSE,9894,86
CAR00203,Xpressbees,Solan,Rajasthan,3156,1992,4,ops203@carrier.in,1305.52,1,Economy,FALSE,TRUE,4631,79
CAR00204,Porter Technologies,Panipat,Assam,11414,1985,4.6,ops204@carrier.in,--,TRUE,Standard,TRUE,TRUE,10545,13
CAR00205,Om Logistics,Bhopal,Bihar,17806,1989,1.9,ops205@carrier.in,11120.45,FALSE,Economy,TRUE,FALSE,18719,55
CAR00206,Blue Dart Express,Silchar,Maharashtra,19298,1987,3.1,ops206@carrier.in,14899.03,yes,Same Day,FALSE,FALSE,10383,
CAR00207,Amazon Logistics India,New Delhi,Karnataka,12066,1998,1.7,ops207@carrier.in,6649.98,FALSE,Express,FALSE,FALSE,1132,59
CAR00208,Trackon Couriers,Jorhat,Tamil Nadu,1382,1997,1.8,ops208@carrier.in,82.37,TRUE,Standard,FALSE,FALSE,9943,
CAR00209,DHL Express India,Gwalior,West Bengal,7104,2001,1.8,ops209@carrier.in,14666.11,FALSE,Next Day,FALSE,FALSE,11677,35
CAR00210,Shadowfax Technologies,Ranchi,Bihar,18259,1990,4.5,ops210@carrier.in,N/A,TRUE,Express,TRUE,TRUE,263,50
CAR00211,Patel Roadways,Dharamshala,West Bengal,2812,2004,2.6,ops211@carrier.in,17456.33,FALSE,Express,TRUE,TRUE,987,74
CAR00212,Patel Roadways,Agra,Himachal Pradesh,19415,2018,3.4,ops212@carrier.in,4284.68,FALSE,Standard,TRUE,TRUE,6130,33
CAR00213,Blue Dart Express,Gurugram,Assam,16049,1982,2.3,ops213@carrier.in,17312.06,TRUE,Economy,FALSE,TRUE,748,35
CAR00214,TCI Express,Bhopal,Delhi,11096,1996,1.7,ops214@carrier.in,4298.77,1,Same Day,FALSE,TRUE,18047,19
CAR00215,DHL Express India,Jaipur,Punjab,16063,2021,4,ops215@carrier.in,4591.87,FALSE,Express,TRUE,TRUE,363,61
CAR00216,Delhivery Ltd,Roorkee,Goa,10982,2001,3.6,ops216@carrier.in,16564.98,TRUE,Economy,TRUE,FALSE,1073,78
CAR00217,Amazon Logistics India,Vadodara,Tamil Nadu,19595,1998,3.8,ops217@carrier.in,17460.91,FALSE,Same Day,FALSE,TRUE,2812,65
CAR00218,Express Roadways,Nizamabad,Haryana,unknown,1987,4.4,ops218@carrier.in,7592.78,FALSE,Economy,TRUE,FALSE,6024,30
CAR00219,VRL Logistics,Ambala,Madhya Pradesh,17902,1999,2.5,ops219@carrier.in,5157.87,FALSE,Express,TRUE,TRUE,4775,31
CAR00220,DHL Express India,Mandi,Bihar,982,1982,3,ops220@carrier.in,8513.42,FALSE,Next Day,TRUE,FALSE,4631,88
CAR00221,Gati Ltd,Solan,Tamil Nadu,9734,1994,4.6,ops221@carrier.in,14591.69,FALSE,Same Day,TRUE,FALSE,3386,45
CAR00222,TCI Express,Mumbai,Delhi,10240,1994,2.7,ops222@carrier.in,13630.71,FALSE,Express,TRUE,TRUE,12951,61
CAR00223,Ecom Express,Roorkee,Jharkhand,8483,2020,2.1,ops223@carrier.in,15959.36,TRUE,Express,TRUE,FALSE,4702,30
CAR00224,Ekart Logistics,Ajmer,West Bengal,10334,1984,2.3,ops224@carrier.in,10200.55,FALSE,Express,FALSE,TRUE,4320,56
CAR00225,Shree Maruti Courier,Varanasi,Tamil Nadu,12095,2017,4.1,ops225@carrier.in,2922.9,FALSE,Standard,TRUE,TRUE,4317,55
CAR00226,Rivigo,Meerut,Himachal Pradesh,13989,1984,2.4,ops226@carrier.in,898.24,TRUE,Economy,TRUE,FALSE,15502,28
CAR00227,Express Roadways,Kozhikode,Uttar Pradesh,9670,2013,2.7,ops227@carrier.in,61.99,FALSE,Economy,TRUE,FALSE,4496,11
CAR00228,Dunzo Daily,Aurangabad,Gujarat,14871,2017,1.5,ops228@carrier.in,801.99,TRUE,Standard,TRUE,FALSE,4662,67
CAR00229,Shiprocket,Nagpur,Rajasthan,9747,2013,3.3,ops229@carrier.in,12701.01,FALSE,Express,FALSE,TRUE,9694,74
CAR00230,VRL Logistics,Indore,Uttarakhand,11240,2009,1.8,ops230@carrier.in,913.28,FALSE,Express,TRUE,FALSE,1945,63
CAR00231,Trackon Couriers,Gurugram,Uttar Pradesh,3286,2000,3,ops231@carrier.in,7044.12,FALSE,Same Day,FALSE,FALSE,7499,66
CAR00232,VRL Logistics,Rohini,Tamil Nadu,14410,2004,3.6,ops232@carrier.in,1981.92,FALSE,Standard,FALSE,TRUE,18674,59
CAR00233,Spoton Logistics,Jorhat,Jharkhand,1217,1983,1.6,ops233@carrier.in,6804.51,TRUE,Next Day,FALSE,TRUE,11164,76
CAR00234,Porter Technologies,Gurugram,Jharkhand,7629,2018,3,ops234@carrier.in,2217.72,FALSE,Standard,FALSE,TRUE,10164,86
CAR00235,TVS Supply Chain,Mangaluru,Madhya Pradesh,2731,1996,4.3,ops235@carrier.in,7721.4,TRUE,Standard,FALSE,FALSE,14289,72
CAR00236,Ecom Express,Udaipur,West Bengal,3068,2011,4.3,ops236@carrier.in,448.97,TRUE,Same Day,FALSE,TRUE,16163,88
CAR00237,Shiprocket,Rourkela,Haryana,8970,2002,3.3,ops237@carrier.in,10802.19,yes,Same Day,FALSE,TRUE,12657,
CAR00238,Vulcan Express,Hubli,Assam,7562,1992,1.9,ops238@carrier.in,19203.31,TRUE,Same Day,TRUE,FALSE,5586,63
CAR00239,Vulcan Express,Trichy,Rajasthan,12510,2005,2,ops239@carrier.in,11756.15,TRUE,Economy,FALSE,TRUE,12830,62
CAR00240,Express Roadways,Asansol,Uttarakhand,2911,2007,,ops240@carrier.in,19222.99,TRUE,Express,FALSE,FALSE,4639,30
CAR00241,Ekart Logistics,Gaya,Rajasthan,10041,2014,3.8,ops241@carrier.in,undisclosed,TRUE,Next Day,FALSE,FALSE,12879,79
CAR00242,Safexpress,Siliguri,Telangana,3726,1997,4.8,ops242@carrier.in,9254.58,FALSE,Express,FALSE,TRUE,18699,58
CAR00243,Express Roadways,Jodhpur,Telangana,7594,2005,4.4,ops243@carrier.in,986.42,TRUE,Standard,yes,FALSE,3338,
CAR00244,Dunzo Daily,Hyderabad,Goa,12552,1996,3.6,ops244@carrier.in,2797.77,FALSE,Economy,FALSE,FALSE,11956,39
CAR00245,Trackon Couriers,Meerut,Kerala,18036,1989,3.7,ops245@carrier.in,2714.63,FALSE,Standard,TRUE,FALSE,11829,46
CAR00246,Ecom Express,Solan,Delhi,1865,1987,2.3,ops246@carrier.in,15058.55,FALSE,Next Day,FALSE,TRUE,6095,26
CAR00247,Blue Dart Express,Jabalpur,Kerala,13655,2019,1.6,ops247@carrier.in,7487.12,FALSE,Next Day,yes,TRUE,2404,84
CAR00248,Ekart Logistics,Belagavi,West Bengal,9479,1988,4.4,ops248@carrier.in,17466.62,FALSE,Economy,TRUE,FALSE,5822,68
CAR00249,Safexpress,Nizamabad,Bihar,5996,2007,2.6,ops249@carrier.in,14147.08,TRUE,Express,TRUE,TRUE,15079,54
CAR00250,TVS Supply Chain,Thrissur,Uttarakhand,13971,1986,2.3,ops250@carrier.in,114.78,FALSE,Next Day,TRUE,TRUE,4934,58
CAR00251,Speed Post,Gandhinagar,Himachal Pradesh,11248,1993,3.5,ops251@carrier.in,4892.94,FALSE,Express,FALSE,FALSE,18597,22
CAR00252,VRL Logistics,Kochi,Tamil Nadu,--,1985,3.2,ops252@carrier.in,9173.2,TRUE,Economy,TRUE,TRUE,15469,43
CAR00253,Trackon Couriers,Chennai,Haryana,1933,2017,3.1,ops253@carrier.in,9808.2,TRUE,Next Day,FALSE,TRUE,14882,74
CAR00254,Amazon Logistics India,Aurangabad,Uttar Pradesh,8081,1999,2.5,ops254@carrier.in,19477.84,TRUE,Express,TRUE,FALSE,14681,51
CAR00255,Gati Ltd,Darbhanga,Madhya Pradesh,16776,1994,2.6,ops255@carrier.in,2104.85,FALSE,Standard,FALSE,TRUE,106,76
CAR00256,Om Logistics,Meerut,Himachal Pradesh,11265,1980,4.5,ops256@carrier.in,17126.44,FALSE,Economy,FALSE,FALSE,413,16
CAR00257,Patel Roadways,Bhagalpur,Rajasthan,12492,2009,4.6,ops257@carrier.in,5383.34,TRUE,Express,TRUE,TRUE,15877,24
CAR00258,Safexpress,Panipat,Madhya Pradesh,9015,2018,2.5,ops258@carrier.in,18608.53,FALSE,Same Day,FALSE,TRUE,4127,18
CAR00259,Amazon Logistics India,Cuttack,Punjab,15115,2017,4.8,ops259@carrier.in,1101.54,TRUE,Same Day,FALSE,FALSE,16813,84
CAR00260,Gati Ltd,Coimbatore,Kerala,12664,1989,2,ops260@carrier.in,13867.82,Y,Economy,FALSE,TRUE,16326,89
CAR00261,Ecom Express,Jaipur,Maharashtra,--,1980,3.8,ops261@carrier.in,16649.05,FALSE,Next Day,TRUE,TRUE,13772,78
CAR00262,Patel Roadways,Asansol,Karnataka,2124,1989,4.8,ops262@carrier.in,17998.92,FALSE,Express,FALSE,FALSE,13143,67
CAR00263,Rivigo,Mangaluru,Rajasthan,5658,1984,2.8,ops263@carrier.in,15767.27,FALSE,Same Day,FALSE,FALSE,10978,68
CAR00264,Redif Logistics,Manali,Bihar,4695,2021,4.5,ops264@carrier.in,17339.81,FALSE,Next Day,FALSE,FALSE,7457,26
CAR00265,DTDC Express,Berhampur,Karnataka,15176,2022,4.2,ops265@carrier.in,17278.42,FALSE,Next Day,FALSE,FALSE,15765,74
CAR00266,VRL Logistics,Manali,Odisha,12088,2011,4,ops266@carrier.in,17271.88,FALSE,Economy,FALSE,TRUE,619,76
CAR00267,Safexpress,Kota,Himachal Pradesh,11426,1992,4.7,ops267@carrier.in,13173.2,TRUE,Standard,TRUE,FALSE,4139,47
CAR00268,Shiprocket,Dibrugarh,Telangana,11509,1988,1.7,ops268@carrier.in,11241.78,FALSE,Same Day,TRUE,TRUE,5528,79
CAR00269,Ekart Logistics,Haldwani,Karnataka,14990,2018,4.6,ops269@carrier.in,16405.86,TRUE,Express,TRUE,TRUE,18683,10
CAR00270,Porter Technologies,Nagpur,Uttar Pradesh,7794,2002,2.6,ops270@carrier.in,722.7,TRUE,Express,TRUE,TRUE,4985,84
CAR00271,Trackon Couriers,Jorhat,Madhya Pradesh,1297,2020,3.2,ops271@carrier.in,8466.84,TRUE,Express,FALSE,FALSE,5394,33
CAR00272,DHL Express India,Hubli,Delhi,5088,1988,3.5,ops272@carrier.in,1114.84,TRUE,Next Day,FALSE,FALSE,5505,58
CAR00273,Redif Logistics,Muzaffarpur,Punjab,4078,2014,1.7,ops273@carrier.in,5937.03,TRUE,Next Day,FALSE,FALSE,18947,42
CAR00274,Blue Dart Express,Shimla,Goa,15758,2020,2.3,ops274@carrier.in,12193.48,FALSE,Standard,TRUE,FALSE,7425,63
CAR00275,Trackon Couriers,Gaya,Himachal Pradesh,4001,2011,3.1,ops275@carrier.in,4308.64,TRUE,Economy,FALSE,TRUE,11838,
CAR00276,VRL Logistics,Margao,Uttarakhand,4488,1997,,ops276@carrier.in,16433.15,FALSE,Next Day,FALSE,TRUE,16624,63
CAR00277,Om Logistics,Bengaluru,Odisha,6045,1994,,ops277@carrier.in,12367.39,FALSE,Next Day,TRUE,TRUE,3049,87
CAR00278,Trackon Couriers,Agra,Karnataka,10657,1984,4.2,ops278@carrier.in,7436,FALSE,Express,FALSE,FALSE,11154,68
CAR00279,Shadowfax Technologies,Gaya,Haryana,18436,1984,3.1,ops279@carrier.in,16198.78,TRUE,Same Day,TRUE,TRUE,7609,79
CAR00280,TCI Express,Bhagalpur,Karnataka,631,2004,3.6,ops280@carrier.in,6737.31,TRUE,Next Day,TRUE,TRUE,625,42
CAR00281,Blue Dart Express,Pune,Rajasthan,1590,1995,4,ops281@carrier.in,10122.78,TRUE,Economy,FALSE,TRUE,3749,15
CAR00282,DHL Express India,Howrah,Rajasthan,7833,1992,3.7,ops282@carrier.in,6611.26,FALSE,Express,TRUE,FALSE,5967,39
CAR00283,VRL Logistics,Dibrugarh,Maharashtra,9369,1995,1.6,ops283@carrier.in,12179.26,TRUE,Same Day,TRUE,FALSE,14632,89
CAR00284,Speed Post,Rajkot,Punjab,18462,2008,3.9,ops284@carrier.in,19911.64,TRUE,Express,TRUE,TRUE,5073,54
CAR00285,Vulcan Express,Ahmedabad,West Bengal,9241,2014,5,ops285@carrier.in,Confidential,FALSE,Same Day,FALSE,FALSE,157,20
CAR00286,Safexpress,Vasco,Madhya Pradesh,17710,1997,2.3,ops286@carrier.in,7428.62,TRUE,Same Day,FALSE,FALSE,17023,90
CAR00287,Amazon Logistics India,Ujjain,Kerala,18373,2015,4.9,ops287@carrier.in,13010.4,TRUE,Next Day,TRUE,FALSE,6881,15
CAR00288,VRL Logistics,Gurugram,Telangana,396,2020,3.4,ops288@carrier.in,7306.14,FALSE,Standard,FALSE,FALSE,16008,82
CAR00289,Vulcan Express,Solan,Punjab,2413,1990,3.2,ops289@carrier.in,9188.7,TRUE,Same Day,TRUE,TRUE,2438,85
CAR00290,Safexpress,Mysuru,Telangana,13109,2019,1.7,ops290@carrier.in,4359.78,FALSE,Express,FALSE,TRUE,5449,61
CAR00291,Patel Roadways,Shimla,Himachal Pradesh,11493,2000,4.6,ops291@carrier.in,1937.46,TRUE,Next Day,TRUE,FALSE,15042,51
CAR00292,Xpressbees,Pune,Madhya Pradesh,530,2016,2.9,ops292@carrier.in,7890.28,FALSE,Same Day,FALSE,FALSE,16647,84
CAR00293,Speed Post,Panaji,Madhya Pradesh,19970,1992,4.8,ops293@carrier.in,5912.03,TRUE,Same Day,FALSE,FALSE,8626,56
CAR00294,Blue Dart Express,Chennai,Delhi,16735,2001,3.2,ops294@carrier.in,17828.08,FALSE,Economy,FALSE,FALSE,18389,83
CAR00295,TCI Express,Bhubaneswar,Madhya Pradesh,8242,1988,2.8,ops295@carrier.in,19657.75,TRUE,Next Day,TRUE,TRUE,5163,11
CAR00296,Gati Ltd,Manali,Himachal Pradesh,11371,2013,1.9,ops296@carrier.in,1016.86,FALSE,Standard,FALSE,FALSE,1672,49
CAR00297,Vulcan Express,Kolkata,Maharashtra,18904,2002,3.9,ops297@carrier.in,18773.68,TRUE,Next Day,FALSE,FALSE,4397,19
CAR00298,Vulcan Express,Mandi,Assam,16332,1997,4.6,ops298@carrier.in,5255.02,TRUE,Economy,TRUE,TRUE,2636,83
CAR00299,Dunzo Daily,Kannur,Rajasthan,2683,1980,,ops299@carrier.in,9191.88,TRUE,Standard,FALSE,TRUE,4276,48
CAR00300,Express Roadways,Gwalior,Bihar,146,2007,2,ops300@carrier.in,1902.93,yes,Express,FALSE,TRUE,12038,27
CAR00301,Ekart Logistics,Jodhpur,Jharkhand,3383,1995,2.4,ops301@carrier.in,12563.44,FALSE,Economy,TRUE,FALSE,11556,31
CAR00302,Safexpress,Coimbatore,Bihar,9736,2002,4.9,ops302@carrier.in,1848.13,TRUE,Economy,TRUE,FALSE,4256,76
CAR00303,Om Logistics,Bokaro,Jharkhand,2495,1989,1.8,ops303@carrier.in,4235.81,FALSE,Economy,FALSE,TRUE,17235,
CAR00304,Professional Couriers,Mangaluru,Uttar Pradesh,6684,2016,3.1,ops304@carrier.in,580.22,FALSE,Standard,TRUE,FALSE,16736,84
CAR00305,Shree Maruti Courier,Mapusa,Maharashtra,4833,1998,3.3,ops305@carrier.in,14571.72,FALSE,Express,TRUE,FALSE,12637,37
CAR00306,Amazon Logistics India,Rishikesh,Uttar Pradesh,5067,1999,4.5,ops306@carrier.in,12769.14,FALSE,Next Day,FALSE,TRUE,14431,68
CAR00307,TCI Express,Kannur,Telangana,4297,1986,2.4,ops307@carrier.in,11818.86,TRUE,Same Day,TRUE,FALSE,16872,48
CAR00308,Blue Dart Express,Udaipur,Haryana,71,2022,1.6,ops308@carrier.in,18471.25,TRUE,Economy,TRUE,FALSE,6014,20
CAR00309,Blue Dart Express,Nashik,Rajasthan,16130,2005,2.3,ops309@carrier.in,505.86,TRUE,Standard,TRUE,TRUE,16517,86
CAR00310,Gati Ltd,Pune,Haryana,17286,1980,3.7,ops310@carrier.in,17874.03,FALSE,Next Day,TRUE,TRUE,15587,76
CAR00311,Amazon Logistics India,Ahmedabad,Telangana,18613,1988,2.6,ops311@carrier.in,2007.92,1,Next Day,FALSE,TRUE,13211,64
CAR00312,DHL Express India,Gaya,Maharashtra,3289,1993,3.6,ops312@carrier.in,7953.37,FALSE,Same Day,FALSE,TRUE,2092,62
CAR00313,Mahindra Logistics,Pune,Jharkhand,5504,1993,4.7,ops313@carrier.in,10961.76,TRUE,Standard,TRUE,FALSE,1916,87
CAR00314,Amazon Logistics India,Margao,Gujarat,18778,2015,3.6,ops314@carrier.in,9731.47,FALSE,Next Day,TRUE,FALSE,7264,77
CAR00315,Trackon Couriers,Muzaffarpur,Jharkhand,13399,2007,3.6,ops315@carrier.in,12079.89,TRUE,Next Day,FALSE,TRUE,15975,71
CAR00316,Amazon Logistics India,Patiala,Telangana,6540,1980,2.8,ops316@carrier.in,15001.39,TRUE,Same Day,TRUE,TRUE,16652,19
CAR00317,Ekart Logistics,Gwalior,Tamil Nadu,17513,1999,3.4,ops317@carrier.in,2730.45,FALSE,Economy,TRUE,FALSE,6031,23
CAR00318,Delhivery Ltd,Cuttack,Punjab,7946,2016,3.6,ops318@carrier.in,15657.59,TRUE,Economy,FALSE,FALSE,9127,39
CAR00319,Gati Ltd,Deoghar,Madhya Pradesh,7579,2002,,ops319@carrier.in,126.23,TRUE,Same Day,TRUE,TRUE,13382,87
CAR00320,Ecom Express,Manali,Assam,685,2013,4.9,ops320@carrier.in,12693.66,TRUE,Same Day,FALSE,TRUE,17741,75
CAR00321,Mahindra Logistics,Warangal,Himachal Pradesh,11267,2018,4.2,ops321@carrier.in,12262.2,FALSE,Same Day,FALSE,TRUE,11732,
CAR00322,Redif Logistics,Gurugram,Delhi,11457,1989,1.7,ops322@carrier.in,4482.1,FALSE,Standard,FALSE,TRUE,1620,90
CAR00323,Trackon Couriers,Rajkot,Tamil Nadu,2457,2018,2.3,ops323@carrier.in,16522.05,TRUE,Standard,TRUE,FALSE,17667,66
CAR00324,Rivigo,Nagpur,Uttarakhand,19408,1985,4.6,ops324@carrier.in,12106.01,TRUE,Standard,TRUE,FALSE,16725,16
CAR00325,Vulcan Express,Margao,Uttar Pradesh,15233,1989,2.8,ops325@carrier.in,158.44,TRUE,Standard,TRUE,TRUE,1966,14
CAR00326,Redif Logistics,Siliguri,Maharashtra,1976,1981,2.5,ops326@carrier.in,13462.6,FALSE,Standard,TRUE,TRUE,17639,87
CAR00327,Xpressbees,Bathinda,Maharashtra,6371,1986,1.6,ops327@carrier.in,8358.47,TRUE,Economy,TRUE,FALSE,13963,82
CAR00328,Spoton Logistics,Bhagalpur,Haryana,3471,1996,,ops328@carrier.in,3285.95,FALSE,Economy,FALSE,TRUE,560,59
CAR00329,Patel Roadways,Jalandhar,Maharashtra,17087,1988,3.6,ops329@carrier.in,6803.17,TRUE,Express,FALSE,TRUE,5938,39
CAR00330,Speed Post,Trichy,Jharkhand,18015,1991,4.6,ops330@carrier.in,2015.07,FALSE,Same Day,FALSE,FALSE,18443,36
CAR00331,Amazon Logistics India,Ludhiana,Maharashtra,19799,1999,2.7,ops331@carrier.in,12596.9,FALSE,Same Day,TRUE,FALSE,1480,40
CAR00332,Trackon Couriers,Kozhikode,Gujarat,14758,1995,4.5,ops332@carrier.in,14031.6,TRUE,Next Day,TRUE,TRUE,9463,29
CAR00333,Express Roadways,Thiruvananthapuram,Kerala,2536,2012,1.5,ops333@carrier.in,7970.58,FALSE,Same Day,TRUE,FALSE,16346,80
CAR00334,Porter Technologies,Karimnagar,Assam,8951,1995,1.8,ops334@carrier.in,1735.11,TRUE,Economy,FALSE,FALSE,13923,75
CAR00335,TCI Express,Jaipur,Punjab,14191,2015,3.7,ops335@carrier.in,8982.32,FALSE,Economy,TRUE,FALSE,15353,15
CAR00336,Ecom Express,Manali,Bihar,2707,2003,2.9,ops336@carrier.in,9491.15,TRUE,Next Day,FALSE,TRUE,12119,
CAR00337,Vulcan Express,Dwarka,Haryana,11797,2002,4.9,ops337@carrier.in,7164,FALSE,Economy,FALSE,FALSE,4904,46
CAR00338,VRL Logistics,Aurangabad,Maharashtra,3440,2003,2.2,ops338@carrier.in,15760.25,TRUE,Standard,TRUE,FALSE,671,49
CAR00339,Shiprocket,Rourkela,Karnataka,12126,2011,2.6,ops339@carrier.in,19121.66,FALSE,Standard,FALSE,FALSE,568,76
CAR00340,Xpressbees,Rishikesh,Goa,10254,2017,4.6,ops340@carrier.in,14715.5,TRUE,Same Day,TRUE,FALSE,1333,59
CAR00341,Redif Logistics,Manali,Uttar Pradesh,1254,1991,4.6,ops341@carrier.in,513.78,TRUE,Express,FALSE,FALSE,3851,20
CAR00342,Shadowfax Technologies,Dehradun,West Bengal,17108,1998,4.8,ops342@carrier.in,5531.89,TRUE,Standard,TRUE,FALSE,213,75
CAR00343,Patel Roadways,Ajmer,Himachal Pradesh,--,1998,2.8,ops343@carrier.in,13163.33,TRUE,Economy,FALSE,FALSE,1443,25
CAR00344,Express Roadways,Khammam,Assam,4535,1988,4.9,ops344@carrier.in,19466.67,TRUE,Same Day,FALSE,FALSE,13225,21
CAR00345,Express Roadways,Ponda,Odisha,9327,2017,3.8,ops345@carrier.in,6467.78,TRUE,Economy,TRUE,FALSE,9165,19
CAR00346,Porter Technologies,Dhanbad,Delhi,14198,2007,4,ops346@carrier.in,9474.07,FALSE,Economy,FALSE,TRUE,6758,24
CAR00347,Vulcan Express,Manali,Gujarat,7237,1996,2.3,ops347@carrier.in,7044.46,FALSE,Next Day,FALSE,TRUE,5804,52
CAR00348,Patel Roadways,Gurugram,Haryana,15460,2006,4.4,ops348@carrier.in,13530.89,TRUE,Economy,TRUE,FALSE,17757,70
CAR00349,Redif Logistics,Khammam,Uttar Pradesh,2423,2022,3,ops349@carrier.in,12541.37,FALSE,Same Day,FALSE,TRUE,13296,62
CAR00350,Safexpress,Dhanbad,West Bengal,14945,1987,4.6,ops350@carrier.in,16971.21,FALSE,Economy,FALSE,TRUE,863,40
CAR00351,Safexpress,Aurangabad,Uttar Pradesh,17937,1981,4.2,ops351@carrier.in,4033.02,TRUE,Express,FALSE,FALSE,3293,
CAR00352,Ekart Logistics,Vadodara,Assam,7658,1986,4.4,ops352@carrier.in,4552.79,TRUE,Same Day,FALSE,TRUE,902,60
CAR00353,Gati Ltd,Mandi,Uttarakhand,10603,2019,3.1,ops353@carrier.in,13421.33,TRUE,Next Day,FALSE,TRUE,10420,41
CAR00354,Trackon Couriers,Hyderabad,Goa,17268,1984,4,ops354@carrier.in,9600.4,TRUE,Same Day,FALSE,FALSE,9130,12
CAR00355,TCI Express,Aurangabad,Delhi,N/A,2014,3.4,ops355@carrier.in,13826.04,FALSE,Express,FALSE,FALSE,13755,82
CAR00356,Om Logistics,Kanpur,Himachal Pradesh,9778,2022,2,ops356@carrier.in,8625.35,TRUE,Standard,FALSE,FALSE,7910,89
CAR00357,Delhivery Ltd,Dharamshala,Tamil Nadu,17676,1994,4.7,ops357@carrier.in,3317.49,FALSE,Standard,TRUE,FALSE,1757,
CAR00358,Porter Technologies,Mumbai,Madhya Pradesh,6927,2020,1.7,ops358@carrier.in,18871.63,FALSE,Economy,TRUE,FALSE,3539,66
CAR00359,Express Roadways,Bengaluru,Delhi,5170,2004,3.9,ops359@carrier.in,16150.5,FALSE,Same Day,TRUE,FALSE,16549,84
CAR00360,Amazon Logistics India,Rohini,West Bengal,6522,2015,4.6,ops360@carrier.in,2070.87,TRUE,Same Day,FALSE,FALSE,13897,32
CAR00361,TCI Express,Jamshedpur,Tamil Nadu,7435,2012,,ops361@carrier.in,11813.3,TRUE,Express,TRUE,TRUE,14175,73
CAR00362,Trackon Couriers,Mandi,Tamil Nadu,5323,2010,1.6,ops362@carrier.in,7714.05,FALSE,Standard,FALSE,TRUE,17291,19
CAR00363,Speed Post,Cuttack,Kerala,12732,2000,3.3,ops363@carrier.in,13873.39,TRUE,Economy,FALSE,FALSE,13883,17
CAR00364,Shadowfax Technologies,Ranchi,Uttar Pradesh,14333,2000,4.2,ops364@carrier.in,311.45,FALSE,Same Day,FALSE,FALSE,15095,43
CAR00365,FedEx India,Aurangabad,Maharashtra,5195,2003,2.2,ops365@carrier.in,15034.79,FALSE,Same Day,TRUE,TRUE,213,57
CAR00366,Spoton Logistics,Shimla,Madhya Pradesh,16835,2013,,ops366@carrier.in,6677.99,FALSE,Express,TRUE,TRUE,12302,67
CAR00367,Safexpress,Gwalior,Bihar,974,2015,4.4,ops367@carrier.in,7188.77,TRUE,Express,TRUE,TRUE,1141,90
CAR00368,Safexpress,Karimnagar,West Bengal,18490,2018,2.7,ops368@carrier.in,7871.99,FALSE,Next Day,FALSE,TRUE,5151,59
