Shipment_ID,Order_ID,Customer_ID,Carrier_ID,Warehouse_ID,Vehicle_ID,Route_ID,Origin_City,Origin_State,Destination_City,Destination_State,Product_Category,Weight_kg,Volume_m3,Dispatch_Date,Expected_Delivery,Actual_Delivery,Freight_Charge_INR,GST_INR,Payment_Mode,Delivery_Status,Is_Delayed,Attempts,POD_Collected
SHP0000091,ORD0000091,CUST005286,CAR002,WH052,VEH00901,RTE001219,Kanpur,Uttar Pradesh,Roorkee,Uttarakhand,Jewellery,174.26,24.438,2024-06-02 00:00:00,2024-06-08 00:00:00,2024-06-13 00:00:00,2436.49,438.57,Net Banking,Cancelled,TRUE,4,FALSE
SHP0000092,ORD0000092,CUST000632,CAR008,WH046,VEH03538,RTE004322,Shimla,Himachal Pradesh,Faridabad,Haryana,Apparel & Fashion,488.94,2.263,2023-01-19 00:00:00,2023-01-24 00:00:00,2023-01-23 00:00:00,3754.87,675.88,COD,Out for Delivery,FALSE,3,TRUE
SHP0000093,ORD0000093,CUST003352,CAR007,WH007,VEH01278,RTE005010,Amritsar,Punjab,Nashik,Maharashtra,Jewellery,33.97,11.837,2021-08-21 00:00:00,2021-08-31 00:00:00,2021-08-29 00:00:00,228.4,41.11,Credit,Lost,FALSE,4,FALSE
SHP0000094,ORD0000094,CUST000028,CAR005,WH056,VEH05599,RTE001549,Lucknow,Uttar Pradesh,Thiruvananthapuram,Kerala,Electronics,289.26,20.321,2024-09-06 00:00:00,2024-09-09 00:00:00,2024-09-08 00:00:00,3759.12,676.64,UPI,In Transit,FALSE,1,FALSE
SHP0000095,ORD0000095,CUST004885,CAR009,WH038,VEH02385,RTE003757,Kannur,Kerala,Jodhpur,Rajasthan,Toys & Games,280.7,7.666,2022-09-25 00:00:00,2022-09-26 00:00:00,2022-09-24 00:00:00,3450.44,621.08,Credit,Returned,FALSE,4,TRUE
SHP0000096,ORD0000096,CUST003137,CAR012,WH028,VEH05608,RTE000015,Gaya,Bihar,Gurugram,Haryana,Furniture,222.73,9.523,2021-05-17 00:00:00,2021-05-21 00:00:00,2021-05-26 00:00:00,3437.05,618.67,Credit,Cancelled,TRUE,4,TRUE
SHP0000097,ORD0000097,CUST002518,CAR015,WH091,VEH02087,RTE006075,Jorhat,Assam,Coimbatore,Tamil Nadu,Jewellery,419.21,2.247,2023-11-18 00:00:00,2023-11-25 00:00:00,2023-12-01 00:00:00,6013.18,1082.37,Prepaid,Lost,TRUE,1,FALSE
SHP0000098,ORD0000098,CUST005504,CAR003,WH030,VEH02201,RTE004891,Rajkot,Gujarat,Thiruvananthapuram,Kerala,Grocery & FMCG,339.51,5.638,2023-05-22 00:00:00,2023-06-01 00:00:00,,5886.97,1059.65,Net Banking,Out for Delivery,Yes,4,FALSE
SHP0000099,ORD0000099,CUST000472,CAR007,WH004,VEH02817,RTE005987,Hyderabad,Telangana,Haridwar,Uttarakhand,Electronics,,4.973,2022-07-02 00:00:00,2022-07-06 00:00:00,2022-07-05 00:00:00,988.09,177.86,Prepaid,Cancelled,FALSE,4,FALSE
SHP0000100,ORD0000100,CUST003032,CAR002,WH045,VEH00578,RTE005117,Gandhinagar,Gujarat,Darbhanga,Bihar,Sports & Fitness,366.95,8.067,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-06 00:00:00,5793.48,1042.83,Credit,Cancelled,FALSE,4,TRUE
SHP0000101,ORD0000101,CUST003595,CAR005,WH038,VEH03243,RTE003990,Durgapur,West Bengal,Agra,Uttar Pradesh,Books & Stationery,,18.872,2023-12-07 00:00:00,2023-12-17 00:00:00,2023-12-17 00:00:00,1554,279.72,UPI,Delayed,FALSE,1,FALSE
SHP0000102,ORD0000102,CUST004190,CAR013,WH008,VEH04984,RTE001427,Haldwani,Uttarakhand,Kochi,Kerala,Apparel & Fashion,83.41,7.402,2021-11-22 00:00:00,2021-11-24 00:00:00,2021-11-30 00:00:00,1112.09,200.18,Net Banking,In Transit,TRUE,3,FALSE
SHP0000103,ORD0000103,CUST004042,CAR009,WH097,VEH03371,RTE003430,Rishikesh,Uttarakhand,Muzaffarpur,Bihar,Jewellery,410.74,,2022-02-17 00:00:00,2022-03-01 00:00:00,,4280.5,770.49,Wallet,Pending Pickup,FALSE,2,FALSE
SHP0000104,ORD0000104,CUST003505,CAR011,WH093,VEH00675,RTE002005,Khammam,Telangana,Dibrugarh,Assam,Sports & Fitness,297.22,8.536,2021-01-08 00:00:00,2021-01-13 00:00:00,2021-01-12 00:00:00,4812.72,866.29,Credit,Pending Pickup,FALSE,1,TRUE
SHP0000105,ORD0000105,CUST003421,CAR002,WH052,VEH01763,RTE001974,Shimla,Himachal Pradesh,Howrah,West Bengal,Electronics,424.46,,2023-10-23 00:00:00,2023-11-03 00:00:00,2023-11-03 00:00:00,2787.91,501.82,Wallet,Pending Pickup,FALSE,2,TRUE
SHP0000106,ORD0000106,CUST000225,CAR001,WH073,VEH04002,RTE001217,Bhubaneswar,Odisha,Salem,Tamil Nadu,Apparel & Fashion,466.09,14.46,2023-12-06 00:00:00,2023-12-07 00:00:00,,5764.01,1037.52,Wallet,In Transit,FALSE,2,FALSE
SHP0000107,ORD0000107,CUST006246,CAR010,WH055,VEH00119,RTE004627,Manali,Himachal Pradesh,Bhagalpur,Bihar,Toys & Games,331.14,5.218,2021-09-22 00:00:00,2021-09-24 00:00:00,2021-09-24 00:00:00,1959.24,352.66,Prepaid,In Transit,FALSE,3,TRUE
SHP0000108,ORD0000108,CUST006333,CAR010,WH048,VEH01997,RTE001604,Patna,Bihar,Gandhinagar,Gujarat,Sports & Fitness,204.51,20.999,2024-05-26 00:00:00,2024-06-06 00:00:00,2024-06-05 00:00:00,3300.27,594.05,UPI,Delayed,FALSE,4,TRUE
SHP0000109,ORD0000109,CUST005997,CAR015,WH013,VEH02144,RTE001818,Ambala,Haryana,Patiala,Punjab,Industrial Goods,166.13,13.008,2022-10-18 00:00:00,2022-10-24 00:00:00,2022-10-22 00:00:00,1442.09,259.58,Wallet,Delivered,FALSE,4,FALSE
SHP0000110,ORD0000110,CUST000624,CAR015,WH036,VEH00243,RTE005448,Kolkata,West Bengal,Gandhinagar,Gujarat,Automotive Parts,384.48,2.245,2024-08-06 00:00:00,2024-08-09 00:00:00,2024-08-07 00:00:00,2392.35,430.62,Prepaid,Cancelled,FALSE,4,TRUE
SHP0000111,ORD0000111,CUST003859,CAR006,WH066,VEH06762,RTE000427,Rajkot,Gujarat,Patna,Bihar,Pharmaceuticals,118.93,5.065,2023-12-01 00:00:00,2023-12-09 00:00:00,2023-12-12 00:00:00,1429.64,257.34,Wallet,In Transit,TRUE,3,TRUE
SHP0000112,ORD0000112,CUST004464,CAR015,WH019,VEH04434,RTE000100,Ranchi,Jharkhand,Patiala,Punjab,Pharmaceuticals,291.92,23.049,2023-03-23 00:00:00,2023-03-27 00:00:00,2023-03-27 00:00:00,1913.59,344.45,Credit,Out for Delivery,FALSE,1,TRUE
SHP0000113,ORD0000113,CUST001291,CAR011,WH050,VEH05482,RTE001253,Kochi,Kerala,Ujjain,Madhya Pradesh,Cosmetics & Personal Care,351.77,3.504,2024-11-27 00:00:00,2024-11-29 00:00:00,2024-11-27 00:00:00,5118.84,921.39,Prepaid,In Transit,FALSE,4,FALSE
SHP0000114,ORD0000114,CUST005539,CAR008,WH072,VEH02307,RTE006637,Belagavi,Karnataka,Rourkela,Odisha,Apparel & Fashion,195.28,19.176,2023-11-20 00:00:00,2023-12-02 00:00:00,2023-12-01 00:00:00,1876.82,337.83,Credit,Out for Delivery,FALSE,3,TRUE
SHP0000115,ORD0000115,CUST005102,CAR009,WH023,VEH04962,RTE001670,Gurugram,Delhi,Margao,Goa,Perishables,279.77,10.027,2022-07-21 00:00:00,2022-07-23 00:00:00,2022-07-22 00:00:00,4857.21,874.3,Net Banking,Cancelled,FALSE,3,TRUE
SHP0000116,ORD0000116,CUST003121,CAR013,WH059,VEH03891,RTE001395,Trichy,Tamil Nadu,Bhagalpur,Bihar,Toys & Games,385.7,17.259,2021-08-06 00:00:00,2021-08-14 00:00:00,2021-08-12 00:00:00,6815.6,1226.81,Prepaid,Delayed,FALSE,3,TRUE
SHP0000117,ORD0000117,CUST000786,CAR002,WH019,VEH04268,RTE004447,Surat,Gujarat,Roorkee,Uttarakhand,Electronics,318.43,10.992,2024-03-14 00:00:00,2024-03-17 00:00:00,2024-03-17 00:00:00,4651.37,837.25,Wallet,Returned,FALSE,3,TRUE
SHP0000118,ORD0000118,CUST002329,CAR009,WH044,VEH02648,RTE005696,Ajmer,Rajasthan,Belagavi,Karnataka,Sports & Fitness,270.35,22.48,2023-05-11 00:00:00,2023-05-14 00:00:00,2023-05-19 00:00:00,4150.1,747.02,Credit,Out for Delivery,TRUE,3,TRUE
SHP0000119,ORD0000119,CUST006136,CAR004,WH053,VEH01842,RTE002645,Cuttack,Odisha,Faridabad,Haryana,Home Appliances,322.47,4.647,2021-11-22 00:00:00,2021-11-29 00:00:00,2021-11-29 00:00:00,3895.89,701.26,UPI,Delayed,FALSE,4,FALSE
SHP0000120,ORD0000120,CUST005148,CAR004,WH098,VEH00999,RTE001336,Panaji,Goa,Kozhikode,Kerala,Books & Stationery,134.74,16.907,2022-05-17 00:00:00,2022-05-22 00:00:00,2022-05-20 00:00:00,1695.18,305.13,Credit,In Transit,FALSE,2,TRUE
SHP0000121,ORD0000121,CUST003860,CAR009,WH032,VEH02603,RTE000983,Bengaluru,Karnataka,Dharamshala,Himachal Pradesh,Industrial Goods,161.97,20.492,2024-08-17 00:00:00,2024-08-19 00:00:00,2024-08-18 00:00:00,1496.87,269.44,UPI,Cancelled,FALSE,3,TRUE
SHP0000122,ORD0000122,CUST001864,CAR011,WH080,VEH05848,RTE001159,Gaya,Bihar,Mumbai,Maharashtra,Toys & Games,304.54,11.221,2022-03-27 00:00:00,2022-04-01 00:00:00,,4258.58,766.54,COD,Cancelled,TRUE,2,FALSE
SHP0000123,ORD0000123,CUST000140,CAR013,WH032,VEH00364,RTE002193,Muzaffarpur,Bihar,Asansol,West Bengal,Sports & Fitness,26.6,3.221,2021-12-11 00:00:00,2021-12-19 00:00:00,2021-12-17 00:00:00,270.74,48.73,Prepaid,Delivered,FALSE,1,FALSE
SHP0000124,ORD0000124,CUST003707,CAR001,WH005,VEH06558,RTE000069,Panaji,Goa,Margao,Goa,Books & Stationery,70.48,,2023-05-30 00:00:00,2023-06-05 00:00:00,2023-06-05 00:00:00,1102.92,198.53,Prepaid,Delivered,FALSE,3,TRUE
SHP0000125,ORD0000125,CUST002396,CAR008,WH008,VEH01138,RTE000335,Jorhat,Assam,Ajmer,Rajasthan,Automotive Parts,386.96,5.066,2021-03-05 00:00:00,2021-03-12 00:00:00,2021-03-16 00:00:00,4527.69,814.98,Net Banking,Lost,TRUE,1,FALSE
SHP0000126,ORD0000126,CUST004434,CAR001,WH075,VEH05124,RTE003189,Deoghar,Jharkhand,Durgapur,West Bengal,Sports & Fitness,114.93,24.928,2024-08-09 00:00:00,2024-08-19 00:00:00,,849.45,152.9,UPI,Pending Pickup,TRUE,1,FALSE
SHP0000127,ORD0000127,CUST005894,CAR004,WH082,VEH03731,RTE001131,Hyderabad,Telangana,Ambala,Haryana,Furniture,119.96,17.504,2023-01-09 00:00:00,2023-01-10 00:00:00,2023-01-08 00:00:00,845.72,152.23,COD,Returned,FALSE,2,TRUE
SHP0000128,ORD0000128,CUST000234,CAR011,WH019,VEH05212,RTE001069,Haridwar,Uttarakhand,Ambala,Haryana,Furniture,181.68,16.993,2024-01-29 00:00:00,2024-01-30 00:00:00,2024-01-31 00:00:00,2093.4,376.81,Net Banking,Returned,TRUE,3,FALSE
SHP0000129,ORD0000129,CUST001225,CAR004,WH088,VEH02387,RTE002217,Pune,Maharashtra,Jalandhar,Punjab,Cosmetics & Personal Care,,20.54,2023-02-11 00:00:00,2023-02-22 00:00:00,2023-02-21 00:00:00,3242.31,583.62,Wallet,Lost,FALSE,4,TRUE
SHP0000130,ORD0000130,CUST003739,CAR012,WH020,VEH01983,RTE000769,Chennai,Tamil Nadu,Ranchi,Jharkhand,Pharmaceuticals,174.28,18.107,2024-06-29 00:00:00,2024-07-01 00:00:00,2024-07-01 00:00:00,2481.58,446.68,Net Banking,Delayed,FALSE,4,TRUE
SHP0000131,ORD0000131,CUST004904,CAR002,WH036,VEH04614,RTE003959,Haridwar,Uttarakhand,Mumbai,Maharashtra,Sports & Fitness,422.63,24.335,2022-07-28 00:00:00,2022-08-06 00:00:00,2022-08-12 00:00:00,2506.71,451.21,Credit,In Transit,TRUE,3,FALSE
SHP0000132,ORD0000132,CUST004080,CAR006,WH100,VEH01998,RTE002485,Hyderabad,Telangana,Mapusa,Goa,Grocery & FMCG,74.34,12.449,2021-12-06 00:00:00,2021-12-11 00:00:00,2021-12-09 00:00:00,1124.23,202.36,COD,In Transit,FALSE,3,TRUE
SHP0000133,ORD0000133,CUST005986,CAR007,WH010,VEH04962,RTE006082,Jalandhar,Punjab,Vasco,Goa,Grocery & FMCG,257.78,11.287,2023-07-30 00:00:00,2023-08-02 00:00:00,2023-07-31 00:00:00,3813.4,686.41,Credit,Delivered,FALSE,4,TRUE
SHP0000134,ORD0000134,CUST005838,CAR013,WH012,VEH05849,RTE004326,Chennai,Tamil Nadu,Bhagalpur,Bihar,Jewellery,110.61,2.505,2023-05-11 00:00:00,2023-05-21 00:00:00,2023-05-27 00:00:00,1366.36,245.94,Net Banking,Out for Delivery,TRUE,4,FALSE
SHP0000135,ORD0000135,CUST005734,CAR007,WH061,VEH00949,RTE003319,Jabalpur,Madhya Pradesh,Hubli,Karnataka,Cosmetics & Personal Care,200.06,24.273,2023-09-12 00:00:00,2023-09-16 00:00:00,2023-09-16 00:00:00,1989.54,358.12,UPI,Delivered,FALSE,2,FALSE
SHP0000136,ORD0000136,CUST001097,CAR008,WH061,VEH04609,RTE000359,Sambalpur,Odisha,Durgapur,West Bengal,Home Appliances,107.85,14.951,2022-08-23 00:00:00,2022-08-27 00:00:00,2022-08-26 00:00:00,637.3,114.71,Net Banking,Delayed,FALSE,2,TRUE
SHP0000137,ORD0000137,CUST004066,CAR001,WH016,VEH00830,RTE000178,Jodhpur,Rajasthan,Rajkot,Gujarat,Pharmaceuticals,257.87,23.345,2023-11-24 00:00:00,2023-11-30 00:00:00,2023-11-30 00:00:00,4425.88,796.66,Wallet,Cancelled,FALSE,4,TRUE
SHP0000138,ORD0000138,CUST001658,CAR006,WH048,VEH05601,RTE003285,Tezpur,Assam,Kozhikode,Kerala,Pharmaceuticals,304.53,16.544,2022-03-06 00:00:00,2022-03-16 00:00:00,2022-03-15 00:00:00,3957.42,712.34,Prepaid,Cancelled,FALSE,1,TRUE
SHP0000139,ORD0000139,CUST000103,CAR004,WH046,VEH06066,RTE002203,Mumbai,Maharashtra,Kanpur,Uttar Pradesh,Electronics,443.75,23.987,2021-07-22 00:00:00,2021-07-31 00:00:00,2021-07-29 00:00:00,5799.12,1043.84,COD,Returned,FALSE,1,TRUE
SHP0000140,ORD0000140,CUST000917,CAR014,WH091,VEH03114,RTE006555,Hyderabad,Telangana,Dwarka,Delhi,Sports & Fitness,40.91,3.322,2023-06-28 00:00:00,2023-07-10 00:00:00,2023-07-10 00:00:00,305.59,55.01,Credit,Delivered,FALSE,3,TRUE
SHP0000141,ORD0000141,CUST006749,CAR004,WH025,VEH02887,RTE004850,Ranchi,Jharkhand,Lucknow,Uttar Pradesh,Office Supplies,299.98,24.613,2022-01-30 00:00:00,2022-02-04 00:00:00,2022-02-05 00:00:00,4353.41,783.61,UPI,Pending Pickup,TRUE,1,TRUE
SHP0000142,ORD0000142,CUST004813,CAR011,WH055,VEH02273,RTE005607,Kota,Rajasthan,Bhopal,Madhya Pradesh,Books & Stationery,175.14,14.04,2024-12-04 00:00:00,2024-12-12 00:00:00,2024-12-10 00:00:00,3045.93,548.27,Credit,Returned,FALSE,1,TRUE
SHP0000143,ORD0000143,CUST005032,CAR014,WH063,VEH02581,RTE004195,Deoghar,Jharkhand,Cuttack,Odisha,Jewellery,480.02,9.867,2021-01-06 00:00:00,2021-01-11 00:00:00,2021-01-10 00:00:00,5219.42,939.5,Prepaid,In Transit,FALSE,1,TRUE
SHP0000144,ORD0000144,CUST003501,CAR011,WH031,VEH04847,RTE004127,Trichy,Tamil Nadu,Mysuru,Karnataka,Furniture,277.59,9.117,2023-02-26 00:00:00,2023-03-01 00:00:00,,3549.88,638.98,Prepaid,Delayed,0,3,FALSE
SHP0000145,ORD0000145,CUST005120,CAR001,WH015,VEH02303,RTE006050,Indore,Madhya Pradesh,Amritsar,Punjab,Grocery & FMCG,182.9,19.859,2023-04-06 00:00:00,2023-04-09 00:00:00,2023-04-09 00:00:00,3080.82,554.55,UPI,Pending Pickup,FALSE,1,TRUE
SHP0000146,ORD0000146,CUST006472,CAR009,WH091,VEH04424,RTE001292,Ranchi,Jharkhand,Muzaffarpur,Bihar,Office Supplies,,4.053,2022-01-08 00:00:00,2022-01-18 00:00:00,2022-01-16 00:00:00,108.33,19.5,Net Banking,Pending Pickup,FALSE,3,no
SHP0000147,ORD0000147,CUST004790,CAR013,WH062,VEH00195,RTE002054,Margao,Goa,Udaipur,Rajasthan,Pharmaceuticals,318.16,15.731,2024-04-24 00:00:00,2024-05-03 00:00:00,2024-05-01 00:00:00,4886.66,879.6,Net Banking,Delayed,FALSE,1,TRUE
SHP0000148,ORD0000148,CUST002497,CAR006,WH038,VEH03361,RTE003713,Varanasi,Uttar Pradesh,Sambalpur,Odisha,Grocery & FMCG,293.55,1.58,2022-03-14 00:00:00,2022-03-25 00:00:00,2022-03-23 00:00:00,1632.93,293.93,Net Banking,In Transit,No,4,FALSE
SHP0000149,ORD0000149,CUST003239,CAR002,WH021,VEH01103,RTE005660,Vadodara,Gujarat,Gandhinagar,Gujarat,Perishables,43.24,17.601,2024-09-07 00:00:00,2024-09-11 00:00:00,2024-09-09 00:00:00,535.74,96.43,UPI,Pending Pickup,FALSE,2,FALSE
SHP0000150,ORD0000150,CUST003056,CAR010,WH009,VEH00449,RTE003559,Rohtak,Haryana,Jabalpur,Madhya Pradesh,Cosmetics & Personal Care,359.82,15.544,2024-08-08 00:00:00,2024-08-19 00:00:00,,2693.61,484.85,Prepaid,Pending Pickup,FALSE,3,TRUE
SHP0000151,ORD0000151,CUST006514,CAR009,WH014,VEH04736,RTE004991,Udaipur,Rajasthan,Ujjain,Madhya Pradesh,Pharmaceuticals,300.77,6.654,2024-10-27 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,4686.42,843.56,UPI,In Transit,FALSE,1,FALSE
SHP0000152,ORD0000152,CUST006409,CAR004,WH044,VEH05501,RTE000207,Dehradun,Uttarakhand,Patna,Bihar,Apparel & Fashion,379.02,9.148,2021-06-27 00:00:00,2021-07-07 00:00:00,2021-07-05 00:00:00,6223.46,1120.22,UPI,In Transit,FALSE,4,TRUE
SHP0000153,ORD0000153,CUST006598,CAR009,WH017,VEH02591,RTE005212,Deoghar,Jharkhand,Thrissur,Kerala,Home Appliances,490.36,14.271,2023-01-31 00:00:00,2023-02-07 00:00:00,2023-02-06 00:00:00,3870.63,696.71,Wallet,In Transit,FALSE,4,TRUE
SHP0000154,ORD0000154,CUST001250,CAR011,WH014,VEH06544,RTE001390,Aurangabad,Maharashtra,Gurugram,Delhi,Toys & Games,437.64,23.481,2021-07-08 00:00:00,2021-07-19 00:00:00,,6375.11,1147.52,Net Banking,Delayed,FALSE,4,FALSE
SHP0000155,ORD0000155,CUST000866,CAR007,WH099,VEH01075,RTE004849,Margao,Goa,Khammam,Telangana,Electronics,429.15,8.934,2023-12-21 00:00:00,2023-12-28 00:00:00,2023-12-26 00:00:00,7477.6,1345.97,Wallet,Out for Delivery,FALSE,4,TRUE
SHP0000156,ORD0000156,CUST003893,CAR001,WH089,VEH06042,RTE000128,Jalandhar,Punjab,Cuttack,Odisha,Furniture,467.5,18.439,2021-07-04 00:00:00,2021-07-16 00:00:00,2021-07-14 00:00:00,6814.86,1226.67,Credit,Pending Pickup,FALSE,3,FALSE
SHP0000157,ORD0000157,CUST002394,CAR007,WH075,VEH06176,RTE006022,Kochi,Kerala,Jodhpur,Rajasthan,Cosmetics & Personal Care,148.9,10.423,2023-08-18 00:00:00,2023-08-26 00:00:00,2023-08-26 00:00:00,2328.17,419.07,Prepaid,Lost,FALSE,2,FALSE
SHP0000158,ORD0000158,CUST003047,CAR010,WH081,VEH04053,RTE001433,Mumbai,Maharashtra,Udaipur,Rajasthan,Home Appliances,?,8.346,2024-01-13 00:00:00,2024-01-21 00:00:00,2024-01-26 00:00:00,3747.72,674.59,COD,Out for Delivery,TRUE,3,FALSE
SHP0000159,ORD0000159,CUST005345,CAR007,WH021,VEH05025,RTE003798,Trichy,Tamil Nadu,Gaya,Bihar,Office Supplies,283.19,18.131,2023-10-23 00:00:00,2023-10-25 00:00:00,2023-10-23 00:00:00,4119.72,741.55,Prepaid,In Transit,FALSE,3,FALSE
SHP0000160,ORD0000160,CUST003208,CAR012,WH056,VEH02740,RTE003286,Faridabad,Haryana,Bokaro,Jharkhand,Perishables,313.65,22.703,2021-11-03 00:00:00,2021-11-09 00:00:00,2021-11-15 00:00:00,1887.72,339.79,Wallet,Delivered,TRUE,3,FALSE
SHP0000161,ORD0000161,CUST002575,CAR003,WH096,VEH04100,RTE004800,Gwalior,Madhya Pradesh,Coimbatore,Tamil Nadu,Perishables,78.5,2.483,2022-08-27 00:00:00,2022-08-31 00:00:00,2022-08-29 00:00:00,pending,79.7,Prepaid,Cancelled,FALSE,4,FALSE
SHP0000162,ORD0000162,CUST004554,CAR005,WH077,VEH05193,RTE005795,Kolkata,West Bengal,Guwahati,Assam,Electronics,21.17,22.004,2021-10-28 00:00:00,2021-11-07 00:00:00,2021-11-05 00:00:00,234.86,42.27,Credit,Out for Delivery,FALSE,1,FALSE
SHP0000163,ORD0000163,CUST004768,CAR010,WH031,VEH06710,RTE004972,New Delhi,Delhi,Mysuru,Karnataka,Automotive Parts,232.15,7.864,2023-02-21 00:00:00,2023-02-22 00:00:00,2023-02-22 00:00:00,1234.74,222.25,Wallet,Cancelled,FALSE,3,FALSE
SHP0000164,ORD0000164,CUST005675,CAR009,WH054,VEH03236,RTE004763,Durgapur,West Bengal,Panipat,Haryana,Cosmetics & Personal Care,390.4,5.555,2023-01-11 00:00:00,2023-01-14 00:00:00,2023-01-13 00:00:00,6230.29,1121.45,Net Banking,In Transit,FALSE,2,FALSE
SHP0000165,ORD0000165,CUST004474,CAR010,WH001,VEH00488,RTE000178,Dharamshala,Himachal Pradesh,Trichy,Tamil Nadu,Furniture,254.06,10.306,2022-11-28 00:00:00,2022-12-01 00:00:00,2022-11-29 00:00:00,1729.3,311.27,Wallet,Out for Delivery,FALSE,2,TRUE
SHP0000166,ORD0000166,CUST004388,CAR006,WH074,VEH03680,RTE006779,Mangaluru,Karnataka,Muzaffarpur,Bihar,Furniture,341.15,5.952,2024-02-28 00:00:00,2024-03-06 00:00:00,2024-03-06 00:00:00,2745.11,494.12,Credit,Cancelled,FALSE,2,TRUE
SHP0000167,ORD0000167,CUST002183,CAR007,WH076,VEH01287,RTE006466,Mysuru,Karnataka,Pune,Maharashtra,Electronics,344.89,18.879,2022-10-02 00:00:00,2022-10-05 00:00:00,2022-10-05 00:00:00,4092.51,736.65,Wallet,Out for Delivery,FALSE,1,FALSE
SHP0000168,ORD0000168,CUST001601,CAR012,WH064,VEH02899,RTE006724,Kozhikode,Kerala,Jaipur,Rajasthan,Automotive Parts,137.49,7.912,2023-04-29 00:00:00,2023-05-11 00:00:00,2023-05-12 00:00:00,2144.48,386.01,COD,Returned,TRUE,2,TRUE
SHP0000169,ORD0000169,CUST006579,CAR010,WH006,VEH00498,RTE002198,Belagavi,Karnataka,Patiala,Punjab,Pharmaceuticals,425.42,7.462,2024-06-29 00:00:00,2024-07-04 00:00:00,2024-07-04 00:00:00,4132.66,743.88,COD,Delivered,FALSE,4,TRUE
SHP0000170,ORD0000170,CUST004531,CAR002,WH061,VEH04875,RTE002583,Haridwar,Uttarakhand,Vadodara,Gujarat,Office Supplies,461.08,6.443,2024-01-29 00:00:00,2024-02-06 00:00:00,2024-02-04 00:00:00,5741.67,1033.5,Credit,Out for Delivery,FALSE,4,TRUE
SHP0000171,ORD0000171,CUST003472,CAR002,WH025,VEH01557,RTE000384,Rajkot,Gujarat,Shimla,Himachal Pradesh,Books & Stationery,40.53,20.849,2024-04-30 00:00:00,2024-05-12 00:00:00,2024-05-13 00:00:00,376.82,67.83,Wallet,Cancelled,TRUE,4,TRUE
SHP0000172,ORD0000172,CUST004605,CAR001,WH079,VEH01558,RTE005509,Surat,Gujarat,Deoghar,Jharkhand,Grocery & FMCG,,19.195,2021-02-17 00:00:00,2021-02-21 00:00:00,2021-02-25 00:00:00,581.8,104.72,Prepaid,Delivered,TRUE,1,TRUE
SHP0000173,ORD0000173,CUST002424,CAR014,WH080,VEH05214,RTE004572,Kannur,Kerala,Patna,Bihar,Apparel & Fashion,476.2,3.718,2023-05-11 00:00:00,2023-05-18 00:00:00,2023-05-16 00:00:00,2983.75,537.07,Net Banking,Out for Delivery,0,4,FALSE
SHP0000174,ORD0000174,CUST006774,CAR004,WH048,VEH05454,RTE001528,Dehradun,Uttarakhand,Guwahati,Assam,Office Supplies,479.2,8.933,2021-11-09 00:00:00,2021-11-15 00:00:00,2021-11-18 00:00:00,6676.15,1201.71,Wallet,Cancelled,TRUE,2,FALSE
SHP0000175,ORD0000175,CUST002485,CAR001,WH047,VEH05835,RTE000135,Jodhpur,Rajasthan,Aurangabad,Maharashtra,Sports & Fitness,236.66,23.102,2022-04-28 00:00:00,2022-04-29 00:00:00,2022-04-27 00:00:00,3006.3,541.13,Credit,Out for Delivery,FALSE,4,TRUE
SHP0000176,ORD0000176,CUST001855,CAR009,WH013,VEH01799,RTE005212,Hyderabad,Telangana,Thrissur,Kerala,Pharmaceuticals,80.95,17.831,2021-10-01 00:00:00,2021-10-02 00:00:00,2021-10-04 00:00:00,566.87,102.04,Net Banking,Returned,TRUE,2,TRUE
SHP0000177,ORD0000177,CUST005642,CAR014,WH030,VEH06458,RTE001392,Deoghar,Jharkhand,Gaya,Bihar,Automotive Parts,139.85,13.35,2023-08-01 00:00:00,2023-08-13 00:00:00,2023-08-18 00:00:00,2430.83,437.55,Prepaid,Pending Pickup,TRUE,3,TRUE
SHP0000178,ORD0000178,CUST004567,CAR015,WH012,VEH00177,RTE006339,Mapusa,Goa,Bhubaneswar,Odisha,Automotive Parts,391.62,13.685,2021-10-23 00:00:00,2021-10-27 00:00:00,2021-10-29 00:00:00,4323.9,778.3,Credit,Out for Delivery,TRUE,1,FALSE
SHP0000179,ORD0000179,CUST000185,CAR010,WH004,VEH01216,RTE006277,Cuttack,Odisha,Noida,Delhi,Home Appliances,150.5,,2022-03-27 00:00:00,2022-03-30 00:00:00,2022-04-01 00:00:00,1040.43,187.28,Wallet,Returned,TRUE,2,TRUE
SHP0000180,ORD0000180,CUST005471,CAR008,WH031,VEH00412,RTE003545,Lucknow,Uttar Pradesh,Gwalior,Madhya Pradesh,Toys & Games,369.36,17.127,2024-08-31 00:00:00,2024-09-10 00:00:00,,2066.28,371.93,COD,Lost,FALSE,4,TRUE
SHP0000181,ORD0000181,CUST003210,CAR014,WH081,VEH06647,RTE005913,Haldwani,Uttarakhand,Cuttack,Odisha,Toys & Games,135.3,20.226,2023-08-29 00:00:00,2023-09-08 00:00:00,2023-09-10 00:00:00,1036.46,186.56,UPI,Delivered,TRUE,2,TRUE
