Vehicle_ID,Carrier_ID,Vehicle_Type,Registration_No,Model,Manufacture_Year,Fuel_Type,Max_Payload_tons,Mileage_kmpl,Odometer_km,Last_Service_Date,Next_Service_Due,GPS_Enabled,Insurance_Expiry,Operational_State,Driver_ID,Is_Active
VEH00121,CAR014,Mini Truck,UK56CD4181,Piaggio Ape,2019,LNG,2.25,9.4,434298,2024-12-02 00:00:00,2023-09-05 00:00:00,TRUE,2022-09-05 00:00:00,Uttarakhand,DRV02743,FALSE
VEH00122,CAR010,Tempo,GJ98AB8056,Euler HiLoad,2008,CNG,22.36,16.7,148723,2021-02-24 00:00:00,2021-04-12 00:00:00,FALSE,2024-10-21 00:00:00,Gujarat,DRV04468,FALSE
VEH00123,CAR012,Tempo,KL71XY5119,Mahindra Bolero Pickup,2016,Electric,15.15,18.8,217576,2021-03-08 00:00:00,2022-05-31 00:00:00,FALSE,2021-08-30 00:00:00,Kerala,DRV04024,TRUE
VEH00124,CAR007,Refrigerated Truck,WB88EF5622,Mahindra Bolero Pickup,2023,LNG,11.52,21.1,32085,2021-02-25 00:00:00,2021-06-16 00:00:00,TRUE,2024-09-30 00:00:00,West Bengal,DRV03262,TRUE
VEH00125,CAR008,3-Wheeler,KA62EF8849,Eicher Pro 2049,2014,Petrol,9.65,,143611,2024-04-13 00:00:00,2021-04-19 00:00:00,FALSE,2023-10-20 00:00:00,Karnataka,DRV01735,TRUE
VEH00126,CAR014,Container Truck,WB74PQ4777,Yulu Miracle,2014,Electric,?,5.7,324968,2021-11-28 00:00:00,2021-02-20 00:00:00,0,2024-05-17 00:00:00,West Bengal,DRV04656,FALSE
VEH00127,CAR013,Pickup Van,UK48PQ2829,Force Traveller,2012,Petrol,13.09,13.5,444680,2022-05-23 00:00:00,2021-11-28 00:00:00,FALSE,2025-06-05 00:00:00,Uttarakhand,DRV03024,TRUE
VEH00128,CAR007,Tempo,AS26CD5255,Hero Splendor,2009,Petrol,19.43,12.3,382523,2021-11-01 00:00:00,2025-09-28 00:00:00,1,2026-01-24 00:00:00,Assam,DRV03086,TRUE
VEH00129,CAR015,Light Commercial Vehicle,TN56AB2544,Tata Ace,2020,Electric,2.93,6.3,171747,2023-05-28 00:00:00,2021-11-08 00:00:00,FALSE,2026-09-08 00:00:00,Tamil Nadu,DRV03928,TRUE
VEH00130,CAR009,Tempo,UK14XY9710,TATA 407,2008,Petrol,24.52,18.1,411037,,2025-08-22 00:00:00,TRUE,2025-07-02 00:00:00,Uttarakhand,DRV02110,FALSE
VEH00131,CAR001,Refrigerated Truck,HR68PQ8840,Piaggio Ape,2012,CNG,26.33,17.7,124872,2023-09-12 00:00:00,2021-10-22 00:00:00,TRUE,2026-05-09 00:00:00,Haryana,DRV04509,FALSE
VEH00132,CAR012,3-Wheeler,MP22PQ8097,Bajaj RE,2017,CNG,18.64,5.2,496019,2023-11-23 00:00:00,2023-07-07 00:00:00,FALSE,2025-09-20 00:00:00,Madhya Pradesh,DRV00946,FALSE
VEH00133,CAR012,2-Wheeler,UP82AB6848,Ashok Leyland DOST,2012,Diesel,9.12,8.1,380306,2023-01-20 00:00:00,2022-11-29 00:00:00,TRUE,2025-06-16 00:00:00,Uttar Pradesh,DRV04516,FALSE
VEH00134,CAR011,Medium Truck,KA93PQ7010,TATA 407,2019,Petrol,26.93,15.1,230475,2022-09-15 00:00:00,2024-07-04 00:00:00,TRUE,2024-09-11 00:00:00,Karnataka,DRV00867,TRUE
VEH00135,CAR005,3-Wheeler,MP33AB1140,Maruti Super Carry,2017,CNG,9.22,24.6,341371,2022-03-16 00:00:00,2021-03-11 00:00:00,TRUE,2026-01-27 00:00:00,Madhya Pradesh,DRV02530,FALSE
VEH00136,CAR012,Refrigerated Truck,WB48AB1155,Force Traveller,2010,LNG,25.78,13.6,307123,2022-06-09 00:00:00,2024-04-22 00:00:00,TRUE,2026-09-02 00:00:00,West Bengal,DRV02149,TRUE
VEH00137,CAR006,Tempo,UP60PQ3923,Hero Splendor,2020,LNG,26.94,24.5,200088,2023-02-08 00:00:00,2025-06-21 00:00:00,TRUE,2022-03-06 00:00:00,Uttar Pradesh,DRV03421,TRUE
VEH00138,CAR007,3-Wheeler,DL77EF8226,Mahindra Bolero Pickup,2021,CNG,19.01,12.9,182275,2021-12-01 00:00:00,2025-09-18 00:00:00,TRUE,2023-04-11 00:00:00,Delhi,DRV04164,TRUE
VEH00139,CAR010,Mini Truck,RJ73PQ2435,Yulu Miracle,2019,CNG,10.71,24.1,330872,2023-11-26 00:00:00,2021-06-21 00:00:00,TRUE,2022-10-09 00:00:00,Rajasthan,DRV03379,TRUE
VEH00140,CAR012,3-Wheeler,GJ44EF1572,Eicher Pro 2049,2015,LNG,16.16,11.3,334663,2023-04-18 00:00:00,2024-08-17 00:00:00,FALSE,2025-11-06 00:00:00,Gujarat,DRV01302,TRUE
VEH00141,CAR015,Refrigerated Truck,KL97CD7290,Piaggio Ape,2024,LNG,16.57,18.3,323639,2021-04-18 00:00:00,2022-12-05 00:00:00,TRUE,2025-08-16 00:00:00,Kerala,DRV04679,TRUE
VEH00142,CAR003,2-Wheeler,TN39PQ2915,Yulu Miracle,2020,CNG,21.71,6.6,371517,2024-01-26 00:00:00,2024-01-27 00:00:00,FALSE,2024-05-23 00:00:00,Tamil Nadu,DRV00215,TRUE
VEH00143,CAR010,Tempo,UP11EF3723,Tata Ace,2009,Electric,23.89,23.8,422022,2024-10-27 00:00:00,2023-10-12 00:00:00,TRUE,2022-10-08 00:00:00,Uttar Pradesh,DRV00049,TRUE
VEH00144,CAR004,2-Wheeler,TN17CD5515,Hero Splendor,2009,Diesel,5.5,6,317478,,2021-01-14 00:00:00,TRUE,2023-10-24 00:00:00,Tamil Nadu,DRV03866,FALSE
VEH00145,CAR014,Mini Truck,AS88PQ5304,Force Traveller,2022,Petrol,20.31,23.9,176096,2024-07-16 00:00:00,2022-05-21 00:00:00,TRUE,2026-03-05 00:00:00,Assam,DRV01812,FALSE
VEH00146,CAR011,2-Wheeler,GJ10PQ6906,Hero Splendor,2024,CNG,4.84,17.5,390982,2021-11-08 00:00:00,2025-10-20 00:00:00,FALSE,2021-09-23 00:00:00,Gujarat,DRV02104,FALSE
VEH00147,CAR015,Tempo,TN64PQ8938,Force Traveller,2014,Petrol,0.78,8.1,315283,2024-12-04 00:00:00,2023-10-19 00:00:00,TRUE,2026-03-12 00:00:00,Tamil Nadu,DRV04564,TRUE
VEH00148,CAR013,3-Wheeler,AS24CD4125,Tata LPT 1613,N/A,Petrol,16.43,21.6,235497,2024-06-10 00:00:00,2024-10-24 00:00:00,TRUE,2022-05-19 00:00:00,Assam,DRV01589,TRUE
VEH00149,CAR008,Container Truck,MH73AB9260,Bajaj RE,2009,CNG,13.22,11.5,384503,2023-01-01 00:00:00,2021-02-24 00:00:00,TRUE,2022-08-15 00:00:00,Maharashtra,DRV04650,FALSE
VEH00150,CAR007,Medium Truck,OD23AB8830,Yulu Miracle,2008,Petrol,15.66,15.7,58544,2021-07-02 00:00:00,2023-01-21 00:00:00,TRUE,2021-11-27 00:00:00,Odisha,DRV03058,TRUE
VEH00151,CAR012,Pickup Van,DL97EF6899,Tata Ace,2021,Electric,14.73,20.1,184513,2024-08-01 00:00:00,2022-09-29 00:00:00,No,2023-02-08 00:00:00,Delhi,DRV00174,TRUE
VEH00152,CAR008,Medium Truck,PB12PQ6915,Bajaj RE,2008,LNG,19.69,9.4,17991,,2025-12-30 00:00:00,FALSE,2026-10-14 00:00:00,Punjab,DRV04881,FALSE
VEH00153,CAR007,Tempo,PB31XY7459,Piaggio Ape,2015,LNG,10.8,9.9,118476,2021-11-10 00:00:00,2023-11-08 00:00:00,TRUE,2021-05-31 00:00:00,Punjab,DRV02085,FALSE
VEH00154,CAR003,2-Wheeler,MH56AB1892,Piaggio Ape,2010,Diesel,11.86,21.2,179313,2022-11-29 00:00:00,2025-08-24 00:00:00,FALSE,2026-03-17 00:00:00,Maharashtra,DRV00113,TRUE
VEH00155,CAR013,Tempo,WB22EF1761,Eicher Pro 2049,2008,LNG,13.05,11.3,313776,,2024-02-17 00:00:00,FALSE,2021-12-22 00:00:00,West Bengal,DRV00335,TRUE
VEH00156,CAR006,Pickup Van,RJ27CD4416,Mahindra Bolero Pickup,2018,Diesel,14,22.5,444113,2023-01-01 00:00:00,2022-04-22 00:00:00,TRUE,2026-09-12 00:00:00,Rajasthan,DRV01002,FALSE
VEH00157,CAR008,Medium Truck,UK74PQ4434,Bajaj RE,2010,LNG,19.1,4.9,322094,,2023-06-07 00:00:00,TRUE,2023-04-16 00:00:00,Uttarakhand,DRV02398,no
VEH00158,CAR006,Mini Truck,OD79PQ9497,Maruti Super Carry,2011,Diesel,--,3.1,167201,2022-08-05 00:00:00,2025-05-25 00:00:00,FALSE,2021-05-31 00:00:00,Odisha,DRV00557,FALSE
VEH00159,CAR015,Medium Truck,MP51CD4134,Eicher Pro 2049,2013,Diesel,10.86,10.8,232927,2022-04-02 00:00:00,2024-10-31 00:00:00,FALSE,2021-11-12 00:00:00,Madhya Pradesh,DRV00472,TRUE
VEH00160,CAR012,2-Wheeler,KA51XY2180,Mahindra Bolero Pickup,2010,LNG,--,17.5,98423,2021-04-29 00:00:00,2021-07-28 00:00:00,FALSE,2022-09-03 00:00:00,Karnataka,DRV04792,FALSE
VEH00161,CAR011,Mini Truck,MH26EF2821,Maruti Super Carry,2009,Electric,9.4,,344038,2022-03-14 00:00:00,2025-02-01 00:00:00,TRUE,2025-01-14 00:00:00,Maharashtra,DRV00108,FALSE
VEH00162,CAR011,Mini Truck,TS54PQ6135,Yulu Miracle,2016,CNG,17.91,22.2,38881,2024-01-11 00:00:00,2025-07-31 00:00:00,TRUE,2025-01-04 00:00:00,Telangana,DRV01243,FALSE
VEH00163,CAR003,Mini Truck,KA26PQ7300,Euler HiLoad,2021,Diesel,6.63,14.5,378053,2023-09-08 00:00:00,2023-12-26 00:00:00,FALSE,2023-06-19 00:00:00,Karnataka,DRV04589,FALSE
VEH00164,CAR011,3-Wheeler,HP69AB5782,Euler HiLoad,2022,Petrol,13.9,5.3,270249,2024-05-13 00:00:00,2023-08-12 00:00:00,FALSE,2023-03-06 00:00:00,Himachal Pradesh,DRV01745,FALSE
VEH00165,CAR004,Tempo,BR21AB7930,Force Traveller,2010,CNG,18.48,10.4,196816,2023-05-07 00:00:00,2022-10-06 00:00:00,FALSE,2023-08-31 00:00:00,Bihar,DRV00309,TRUE
VEH00166,CAR006,Medium Truck,KL68EF7539,Euler HiLoad,2020,Petrol,19.72,12.9,59687,2023-09-17 00:00:00,2023-06-25 00:00:00,FALSE,2021-08-28 00:00:00,Kerala,DRV01569,FALSE
VEH00167,CAR005,3-Wheeler,MH72CD1855,Tata Ace,2018,Diesel,7.2,15.7,81088,2022-04-28 00:00:00,2025-11-24 00:00:00,FALSE,2022-06-04 00:00:00,Maharashtra,DRV00473,TRUE
VEH00168,CAR001,Mini Truck,JH38AB5586,Tata Ace,2009,CNG,14.22,6.6,160293,2021-07-16 00:00:00,2024-09-02 00:00:00,FALSE,2025-05-14 00:00:00,Jharkhand,DRV02491,TRUE
VEH00169,CAR012,Pickup Van,WB44CD5146,Piaggio Ape,2024,Petrol,10,10,228652,2024-10-18 00:00:00,2022-12-14 00:00:00,TRUE,2026-10-01 00:00:00,West Bengal,DRV00169,FALSE
VEH00170,CAR001,Medium Truck,OD49AB4871,Piaggio Ape,2010,Diesel,2.42,24.8,143768,2022-09-01 00:00:00,2021-01-10 00:00:00,FALSE,2022-04-30 00:00:00,Odisha,DRV02475,no
VEH00171,CAR012,Refrigerated Truck,AS43PQ1452,Piaggio Ape,2013,Petrol,unknown,10.3,424724,2024-07-23 00:00:00,2022-04-06 00:00:00,TRUE,2021-04-28 00:00:00,Assam,DRV01308,TRUE
VEH00172,CAR015,Container Truck,BR75XY8164,Ashok Leyland DOST,2020,LNG,18.01,,327,2024-12-02 00:00:00,2022-04-28 00:00:00,TRUE,2025-09-09 00:00:00,Bihar,DRV04787,FALSE
VEH00173,CAR002,3-Wheeler,GJ45PQ6494,Ashok Leyland DOST,2010,CNG,7.54,21.6,460849,2022-06-01 00:00:00,2023-11-25 00:00:00,TRUE,2023-04-18 00:00:00,Gujarat,DRV01087,FALSE
VEH00174,CAR004,Medium Truck,OD50PQ9341,Mahindra Bolero Pickup,2011,LNG,13.75,25,378335,2021-02-25 00:00:00,2022-08-03 00:00:00,TRUE,2021-12-03 00:00:00,Odisha,DRV00731,FALSE
VEH00175,CAR005,Medium Truck,MP93AB6038,Tata LPT 1613,2017,Petrol,15.95,,257908,,2024-03-20 00:00:00,0,2022-06-26 00:00:00,Madhya Pradesh,DRV01045,FALSE
VEH00176,CAR008,2-Wheeler,AS98XY8811,TATA 407,2023,Diesel,9.71,6.8,455708,2021-05-28 00:00:00,2023-05-25 00:00:00,FALSE,2022-08-27 00:00:00,Assam,DRV01529,FALSE
VEH00177,CAR012,Container Truck,DL78EF4339,Ashok Leyland DOST,2021,Diesel,15.84,6.5,426153,2024-07-31 00:00:00,2022-05-12 00:00:00,TRUE,2026-01-28 00:00:00,Delhi,DRV00214,FALSE
VEH00178,CAR006,Heavy Truck,JH63PQ4948,Ashok Leyland DOST,2020,LNG,28.92,13.7,,2023-02-05 00:00:00,2023-08-01 00:00:00,FALSE,2025-08-03 00:00:00,Jharkhand,DRV03321,TRUE
VEH00179,CAR013,Medium Truck,KA75EF6015,TVS King,2016,Petrol,9.27,18.7,401787,2024-05-26 00:00:00,2024-05-27 00:00:00,FALSE,2023-04-23 00:00:00,Karnataka,DRV00049,FALSE
VEH00180,CAR002,2-Wheeler,DL71PQ6740,Bajaj RE,2020,CNG,23.04,,1710,2021-12-07 00:00:00,2021-05-01 00:00:00,FALSE,2021-11-23 00:00:00,Delhi,DRV00837,FALSE
VEH00181,CAR007,Tempo,JH79AB2385,Piaggio Ape,2017,CNG,13.72,11.9,373191,2023-05-17 00:00:00,2021-05-25 00:00:00,FALSE,2026-10-19 00:00:00,Jharkhand,DRV04483,TRUE
VEH00182,CAR003,Mini Truck,MP17XY6913,Bajaj RE,2008,Electric,19.53,24.9,406661,2022-08-07 00:00:00,2024-05-17 00:00:00,TRUE,2023-08-27 00:00:00,Madhya Pradesh,DRV01770,TRUE
VEH00183,CAR014,Tempo,KA26AB7440,Euler HiLoad,2011,LNG,28.82,18.2,89,2021-01-23 00:00:00,2022-03-12 00:00:00,FALSE,2024-06-21 00:00:00,Karnataka,DRV02972,TRUE
VEH00184,CAR003,3-Wheeler,PB39XY3194,Tata LPT 1613,2008,Diesel,23.57,21.3,441539,2023-12-19 00:00:00,2024-11-12 00:00:00,FALSE,2023-04-22 00:00:00,Punjab,DRV03062,FALSE
VEH00185,CAR008,Light Commercial Vehicle,MH96PQ1862,Tata Ace,2015,LNG,15.13,13.1,334233,2023-05-29 00:00:00,2023-12-14 00:00:00,TRUE,2022-07-04 00:00:00,Maharashtra,DRV00231,FALSE
VEH00186,CAR012,2-Wheeler,DL77XY8772,Tata Ace,2015,Diesel,10.78,14.7,192,2022-10-25 00:00:00,2021-08-18 00:00:00,FALSE,2021-08-28 00:00:00,Delhi,DRV02055,FALSE
VEH00187,CAR002,2-Wheeler,TS36CD5420,Maruti Super Carry,2011,Electric,8.03,14.7,1789,2024-04-01 00:00:00,2021-10-16 00:00:00,FALSE,2023-12-29 00:00:00,Telangana,DRV01522,TRUE
VEH00188,CAR009,Light Commercial Vehicle,TS61XY8958,TATA 407,2024,Electric,28.21,18.3,400866,2023-09-17 00:00:00,2021-04-08 00:00:00,FALSE,2021-01-30 00:00:00,Telangana,DRV01030,FALSE
VEH00189,CAR001,Container Truck,UK76CD1313,Tata LPT 1613,N/A,Diesel,21.52,22.6,416793,2023-06-18 00:00:00,2021-09-08 00:00:00,FALSE,2026-07-24 00:00:00,Uttarakhand,DRV00995,TRUE
VEH00190,CAR002,Medium Truck,KA66PQ3322,TATA 407,2013,Electric,23.9,23.9,14788,2024-06-12 00:00:00,2025-04-02 00:00:00,TRUE,2025-09-24 00:00:00,Karnataka,DRV04617,FALSE
VEH00191,CAR015,Tempo,TS65EF9473,Mahindra Bolero Pickup,2010,Petrol,0.89,11.7,429158,2021-01-13 00:00:00,2022-03-14 00:00:00,FALSE,2023-11-25 00:00:00,Telangana,DRV01839,FALSE
VEH00192,CAR008,Container Truck,TN67EF5263,Euler HiLoad,2023,Electric,3.75,3.1,150330,2022-12-26 00:00:00,2021-08-06 00:00:00,FALSE,2023-05-06 00:00:00,Tamil Nadu,DRV01825,FALSE
VEH00193,CAR005,2-Wheeler,OD18PQ3576,Mahindra Bolero Pickup,2024,CNG,unknown,17.8,303591,2024-09-21 00:00:00,2025-07-04 00:00:00,TRUE,2022-11-21 00:00:00,Odisha,DRV02262,TRUE
VEH00194,CAR005,3-Wheeler,MP84CD8481,Maruti Super Carry,2016,CNG,12.06,9.1,360251,2021-04-22 00:00:00,2024-10-06 00:00:00,TRUE,2022-07-04 00:00:00,Madhya Pradesh,DRV04762,FALSE
VEH00195,CAR004,Medium Truck,KL63PQ2659,Maruti Super Carry,2015,Electric,27.99,20.5,110748,2021-01-01 00:00:00,2021-06-24 00:00:00,TRUE,2026-02-22 00:00:00,Kerala,DRV04659,TRUE
VEH00196,CAR002,Heavy Truck,KA24PQ9904,TVS King,2008,CNG,3.2,6.1,254847,2021-04-03 00:00:00,2025-05-15 00:00:00,FALSE,2021-03-27 00:00:00,Karnataka,DRV00997,FALSE
VEH00197,CAR014,Mini Truck,JH83AB2098,Ashok Leyland DOST,2018,Electric,15.38,7.1,287188,2024-02-10 00:00:00,2022-12-31 00:00:00,TRUE,2023-06-28 00:00:00,Jharkhand,DRV02922,TRUE
VEH00198,CAR011,2-Wheeler,RJ42PQ1344,Euler HiLoad,--,Electric,23.57,15.1,32423,2023-02-03 00:00:00,2022-10-15 00:00:00,FALSE,2024-04-21 00:00:00,Rajasthan,DRV00002,FALSE
VEH00199,CAR013,2-Wheeler,TS31XY5255,Mahindra Bolero Pickup,2014,CNG,4.8,6.1,482645,2022-04-09 00:00:00,2022-05-20 00:00:00,FALSE,2021-07-25 00:00:00,Telangana,DRV02923,TRUE
VEH00200,CAR012,Light Commercial Vehicle,JH33EF3796,Force Traveller,2008,Petrol,?,18.2,319081,2021-10-08 00:00:00,2023-09-27 00:00:00,TRUE,2025-06-26 00:00:00,Jharkhand,DRV00652,yes
VEH00201,CAR014,Pickup Van,WB75CD9105,Piaggio Ape,2009,Electric,13.77,12.2,354586,2024-05-23 00:00:00,2025-12-28 00:00:00,FALSE,2022-03-24 00:00:00,West Bengal,DRV00605,TRUE
VEH00202,CAR010,3-Wheeler,RJ74CD8164,Mahindra Bolero Pickup,2010,LNG,4.07,,115178,2022-11-05 00:00:00,2021-12-20 00:00:00,FALSE,2023-11-20 00:00:00,Rajasthan,DRV02014,TRUE
VEH00203,CAR005,Refrigerated Truck,GJ37AB1728,Mahindra Bolero Pickup,2019,Diesel,9.64,8.8,166976,2024-10-24 00:00:00,2024-07-09 00:00:00,TRUE,2022-11-08 00:00:00,Gujarat,DRV00617,FALSE
VEH00204,CAR010,2-Wheeler,WB38EF2464,Bajaj RE,2012,Petrol,1.45,9.3,179550,2021-03-05 00:00:00,2021-03-19 00:00:00,FALSE,2022-06-23 00:00:00,West Bengal,DRV04635,TRUE
VEH00205,CAR005,Refrigerated Truck,KA80EF3009,Yulu Miracle,2022,Electric,11.18,24.8,227182,2024-01-13 00:00:00,2022-12-17 00:00:00,FALSE,2026-10-13 00:00:00,Karnataka,DRV01954,TRUE
VEH00206,CAR005,Light Commercial Vehicle,UP72EF1637,Ashok Leyland DOST,2009,LNG,19.29,20.1,81493,2023-10-07 00:00:00,2021-01-03 00:00:00,TRUE,2026-04-21 00:00:00,Uttar Pradesh,DRV00396,FALSE
VEH00207,CAR012,Light Commercial Vehicle,HP48PQ9353,TATA 407,2012,Electric,13.86,21.3,112053,2022-11-28 00:00:00,2025-02-02 00:00:00,FALSE,2025-02-03 00:00:00,Himachal Pradesh,DRV02366,FALSE
VEH00208,CAR011,Refrigerated Truck,GJ36AB8273,Hero Splendor,2020,Diesel,9.58,21.7,480333,,2023-06-28 00:00:00,FALSE,2024-02-01 00:00:00,Gujarat,DRV04187,TRUE
VEH00209,CAR014,Container Truck,UP97PQ8460,Bajaj RE,2023,CNG,7.94,18.6,465625,2023-12-16 00:00:00,2022-12-26 00:00:00,TRUE,2022-02-26 00:00:00,Uttar Pradesh,DRV01469,FALSE
VEH00210,CAR007,2-Wheeler,MP95EF2783,Force Traveller,2017,Diesel,1.78,10.4,100079,2023-01-07 00:00:00,2025-06-30 00:00:00,TRUE,2023-02-07 00:00:00,Madhya Pradesh,DRV01639,FALSE
VEH00211,CAR002,Refrigerated Truck,BR18PQ4777,Eicher Pro 2049,2011,Diesel,8.66,11.4,40923,2021-12-12 00:00:00,2021-01-15 00:00:00,FALSE,2025-04-06 00:00:00,Bihar,DRV04646,TRUE
VEH00212,CAR009,Mini Truck,UP83XY7045,Euler HiLoad,2016,Electric,8.44,5.4,273655,2022-09-16 00:00:00,2022-04-29 00:00:00,TRUE,2022-03-29 00:00:00,Uttar Pradesh,DRV03012,FALSE
VEH00213,CAR011,Heavy Truck,TS73EF4636,Euler HiLoad,2012,Diesel,7.46,,352974,2022-08-22 00:00:00,2022-09-27 00:00:00,0,2023-03-12 00:00:00,Telangana,DRV00205,FALSE
VEH00214,CAR011,Mini Truck,DL83PQ4078,Hero Splendor,2012,Electric,6.99,17.5,236934,2024-09-07 00:00:00,2022-08-07 00:00:00,TRUE,2026-09-29 00:00:00,Delhi,DRV04016,TRUE
VEH00215,CAR005,Refrigerated Truck,OD73EF6956,Force Traveller,2018,Diesel,12.64,8.1,85724,2021-06-08 00:00:00,2022-01-07 00:00:00,TRUE,2021-07-23 00:00:00,Odisha,DRV03551,FALSE
VEH00216,CAR007,Medium Truck,MH58XY3145,Maruti Super Carry,2023,CNG,25.38,7.2,184044,2024-09-04 00:00:00,2021-11-26 00:00:00,TRUE,2025-03-18 00:00:00,Maharashtra,DRV00453,TRUE
VEH00217,CAR007,Light Commercial Vehicle,KL38EF7691,TVS King,2015,Diesel,13.35,13.4,416250,2024-11-02 00:00:00,2022-07-25 00:00:00,TRUE,2026-01-24 00:00:00,Kerala,DRV02294,FALSE
VEH00218,CAR015,Medium Truck,RJ49EF3002,Euler HiLoad,2023,Petrol,17.41,14.8,340689,2024-05-26 00:00:00,2024-03-19 00:00:00,TRUE,2021-11-17 00:00:00,Rajasthan,DRV04996,FALSE
VEH00219,CAR006,Heavy Truck,TS69CD2644,Hero Splendor,2008,Diesel,21.02,8.5,446047,2022-10-29 00:00:00,2023-09-12 00:00:00,TRUE,2021-12-20 00:00:00,Telangana,DRV02764,TRUE
VEH00220,CAR007,2-Wheeler,BR60EF4923,Ashok Leyland DOST,2014,Petrol,17.62,13.6,410158,2024-04-26 00:00:00,2025-01-12 00:00:00,TRUE,2022-10-02 00:00:00,Bihar,DRV03394,TRUE
VEH00221,CAR006,Heavy Truck,UP91AB7605,Piaggio Ape,2018,LNG,17.26,21,157762,2022-02-15 00:00:00,2024-01-15 00:00:00,TRUE,2025-12-31 00:00:00,Uttar Pradesh,DRV03932,FALSE
VEH00222,CAR012,Light Commercial Vehicle,BR10CD3317,TATA 407,2016,Electric,17.17,21.8,2533,2023-11-10 00:00:00,2022-05-09 00:00:00,TRUE,2021-04-24 00:00:00,Bihar,DRV04189,FALSE
VEH00223,CAR005,Pickup Van,PB90XY8757,Piaggio Ape,2008,Petrol,29.08,4.8,,2023-03-26 00:00:00,2023-08-21 00:00:00,FALSE,2025-12-15 00:00:00,Punjab,DRV00930,FALSE
VEH00224,CAR001,Container Truck,JH33XY7576,Piaggio Ape,2013,CNG,17.38,14.1,4747,,2024-02-04 00:00:00,TRUE,2023-12-23 00:00:00,Jharkhand,DRV04245,FALSE
VEH00225,CAR006,Refrigerated Truck,GJ61AB2199,TATA 407,2012,Electric,2.09,5.1,178925,2024-04-17 00:00:00,2022-11-05 00:00:00,TRUE,2025-05-27 00:00:00,Gujarat,DRV00764,FALSE
VEH00226,CAR009,Container Truck,JH46XY1956,BharatBenz 1415,2012,Petrol,10,21,154821,2022-01-17 00:00:00,2024-08-01 00:00:00,TRUE,2022-04-13 00:00:00,Jharkhand,DRV02818,no
VEH00227,CAR009,2-Wheeler,OD62AB2674,TVS King,2020,LNG,21.46,15.8,421432,,2024-09-16 00:00:00,FALSE,2022-04-21 00:00:00,Odisha,DRV03868,TRUE
VEH00228,CAR002,Medium Truck,AS16CD5035,TATA 407,2018,Electric,24.28,23,450935,,2024-09-13 00:00:00,TRUE,2026-09-07 00:00:00,Assam,DRV00651,TRUE
VEH00229,CAR002,Refrigerated Truck,PB55PQ3599,Bajaj RE,2022,Diesel,1.24,14.9,247326,2024-07-10 00:00:00,2022-07-28 00:00:00,TRUE,2025-05-27 00:00:00,Punjab,DRV02603,no
VEH00230,CAR013,Tempo,JH77EF7088,BharatBenz 1415,2018,Petrol,26.2,15.3,86321,2023-08-27 00:00:00,2022-01-30 00:00:00,FALSE,2024-04-23 00:00:00,Jharkhand,DRV03248,TRUE
VEH00231,CAR005,Container Truck,UK36CD8616,BharatBenz 1415,2020,CNG,19.81,24.7,412312,2024-10-21 00:00:00,2025-12-26 00:00:00,FALSE,2021-07-02 00:00:00,Uttarakhand,DRV04846,TRUE
VEH00232,CAR001,Container Truck,JH35CD8286,Tata Ace,2023,LNG,21.46,,417840,2024-05-03 00:00:00,2021-12-26 00:00:00,TRUE,2026-07-02 00:00:00,Jharkhand,DRV04135,FALSE
VEH00233,CAR001,Pickup Van,UP65AB2221,Tata LPT 1613,2022,Electric,20.09,3.9,254408,2024-04-21 00:00:00,2021-11-03 00:00:00,FALSE,2022-03-30 00:00:00,Uttar Pradesh,DRV02068,TRUE
VEH00234,CAR010,Light Commercial Vehicle,BR59AB6089,Ashok Leyland DOST,2015,CNG,27.11,22.9,75493,2023-10-05 00:00:00,2021-06-25 00:00:00,TRUE,2022-12-26 00:00:00,Bihar,DRV02028,FALSE
VEH00235,CAR001,Mini Truck,GA14CD7311,Eicher Pro 2049,2015,Electric,9.73,21,425596,,2024-12-20 00:00:00,TRUE,2026-01-18 00:00:00,Goa,DRV00909,FALSE
VEH00236,CAR006,Refrigerated Truck,HR63CD8455,Force Traveller,2012,Petrol,2.1,17.9,188334,2024-06-08 00:00:00,2025-02-22 00:00:00,TRUE,2023-05-24 00:00:00,Haryana,DRV01124,TRUE
VEH00237,CAR002,Refrigerated Truck,MP94XY9126,Bajaj RE,2015,CNG,3.12,21.2,245886,2022-12-19 00:00:00,2022-07-16 00:00:00,FALSE,2024-05-10 00:00:00,Madhya Pradesh,DRV02720,FALSE
VEH00238,CAR011,Mini Truck,GJ18XY8472,Tata Ace,2017,LNG,21.77,,275581,2023-07-12 00:00:00,2021-11-18 00:00:00,FALSE,2023-09-17 00:00:00,Gujarat,DRV01619,FALSE
VEH00239,CAR014,Pickup Van,MH98PQ8703,Tata Ace,2014,Diesel,21.84,10.6,295153,2023-01-02 00:00:00,2021-08-26 00:00:00,FALSE,2023-12-11 00:00:00,Maharashtra,DRV02493,TRUE
VEH00240,CAR008,Pickup Van,KA84AB8072,Ashok Leyland DOST,2023,LNG,5.51,22.4,374976,2022-09-08 00:00:00,2021-11-29 00:00:00,FALSE,2026-11-06 00:00:00,Karnataka,DRV03010,FALSE
VEH00241,CAR015,Mini Truck,TN47XY3090,Ashok Leyland DOST,2008,LNG,6.5,24.5,408860,2021-06-06 00:00:00,2025-10-23 00:00:00,FALSE,2024-03-04 00:00:00,Tamil Nadu,DRV02852,FALSE
